,rowname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrez,symbol
53,AT1G01790,1579.44044283546,-1.15200294643458,0.21149353307627,-5.44698899147494,5.12296325437382e-08,3.53773534578686e-07,837332,ATKEA1
54,AT1G01820,1007.43115709608,0.158200313317063,0.183921998686481,0.860148946003662,0.389706943289323,0.488922324777798,839257,PEX11C
55,AT1G01860,101.355259947647,-1.28013719262767,0.19814581703645,-6.46058146356017,1.04301425940992e-10,1.0716679627118e-09,839283,PFC1
56,AT1G01880,13.9838915335085,-0.73288254940977,0.35435947958412,-2.06818948450283,0.0386222086828555,0.0709007195895519,837373,AtGEN1
57,AT1G01900,6.90123625987442,-1.04144892200805,0.432803433732371,-2.406286181759,0.0161156347320901,0.0331952721405986,839318,ATSBT1.1
58,AT1G01910,673.147056226677,0.0713076344798599,0.122723351804187,0.58104373317342,0.561210979140025,0.649893111469043,839305,AtGET3a
59,AT1G01940,137.189859432373,0.118879269458432,0.209343667119811,0.567866566464586,0.57012557553197,0.65800263547932,839309,CYP18-1
60,AT1G01950,291.770328593389,-0.0474553916299036,0.189132746268477,-0.250910498399573,0.801883307459989,0.853902807562049,839306,ARK2
61,AT1G01960,975.33131132941,-0.312246968401306,0.142181031928289,-2.19612253594271,0.0280831739660612,0.0537437441836818,839301,BIG3
62,AT1G02000,145.309091762384,-0.0127307498535972,0.177171329717469,-0.0718555867583014,0.942716835269041,0.95917551910497,839289,GAE2
63,AT1G02010,118.337764868682,-0.742399707061497,0.246167984899948,-3.01582558496889,0.00256280630695222,0.00660691166013464,839288,SEC1A
64,AT1G02050,45.7342049247222,-0.508696602671485,0.321284785665365,-1.58331992477639,0.11334856379347,0.177378384016932,839280,LAP6
65,AT1G02065,6.62325764196395,0.275099851673419,0.687995865701432,0.399856838373507,0.689261964102714,0.762657682817755,839275,SPL8
66,AT1G02080,1315.12473480919,-0.0748642911130102,0.209326825523542,-0.35764308241798,0.720610432857051,0.788590522871732,839244,NOT1
67,AT1G02090,511.274588159125,0.289196026395038,0.183000859422206,1.5802987336132,0.114038469753972,0.178280707558743,839241,ATCSN7
68,AT1G02100,565.353492100257,0.613441556371972,0.157048229866528,3.90607112791609,9.3808909412896e-05,0.000340447523139487,837541,LCMT1
69,AT1G02120,1827.35534618912,0.780426019358114,0.116996947656038,6.67048188002736,2.54964854836026e-11,2.81958874858575e-10,839232,VAD1
70,AT1G02130,801.526750245558,0.256778955088979,0.127189922422205,2.0188624239946,0.0435015207079418,0.0784073801076133,837023,ARA-5
71,AT1G02140,1319.75921243777,0.191845077590335,0.139483403600827,1.3753971629439,0.169008348065067,0.247069141915546,837560,HAP1
72,AT1G02145,219.894253187902,-0.26963763902457,0.120039495416637,-2.24624102332905,0.0246885738931489,0.0480658059471656,5007658,ALG12
73,AT1G02150,942.496983360171,-1.23725056743828,0.1863878481804,-6.63804308873601,3.17874952638813e-11,3.47000363314193e-10,839577,CCR16
74,AT1G02170,892.118390247527,1.41383646580589,0.19571689149963,7.22388576158517,5.05227044580328e-13,7.02185903158363e-12,839561,ATMC1
75,AT1G02205,91.7233323081955,-0.815055667227279,0.372416160764451,-2.18856148872335,0.0286287275041469,0.0546501072953944,837602,CER1
76,AT1G02220,561.211559201235,5.23290315925636,0.426433527911131,12.2713220625253,1.29127522169856e-34,8.94512637069105e-33,839476,ANAC003
77,AT1G02230,139.223476355275,3.20742283111579,0.396342955410726,8.09254406399623,5.84312529464461e-16,1.12319552457004e-14,837630,ANAC004
78,AT1G02250,4.73690744809092,3.34225215261907,1.03069938641869,3.24270315541002,0.00118401501819357,0.00332687076987067,839390,anac005
79,AT1G02280,652.34042202272,-1.04896458904252,0.191498743847842,-5.47765780581824,4.30992587493605e-08,3.01694811245523e-07,839248,ATTOC33
80,AT1G02290,93.6081349206736,-0.378372377177755,0.199287701221457,-1.89862382303909,0.0576139538339314,0.0997624421480644,839255,NFRKB3
81,AT1G02300,298.698191757722,-1.12344835997763,0.271181813064905,-4.1427865212655,3.43111300535632e-05,0.000136778842553374,839576,AtcathB1
82,AT1G02305,1758.92501446029,0.909233666769451,0.302885893912516,3.00190165684002,0.00268298835304383,0.00688531575363497,839538,AtcathB2
83,AT1G02310,51.3610975318255,5.2524674593464,0.735720344976678,7.13921736052154,9.38638075633055e-13,1.25927272643852e-11,839444,MAN1
84,AT1G02330,435.380874252846,0.468837491954529,0.146407928956467,3.20226845155314,0.00136349867135478,0.00376727859416461,839367,CSU2
85,AT1G02335,18.9398658625098,0.125841273077747,0.288748691627995,0.435815907487721,0.66297030137447,0.740146602928148,3766642,GL22
86,AT1G02340,117.602737985586,-1.84553807658876,0.506322568585037,-3.64498482014397,0.000267407584845813,0.000876987001126754,839300,FBI1
87,AT1G02390,413.733587758053,1.40145712814496,0.457912827806361,3.06053257965858,0.00220943721430341,0.00579908166256283,839558,ATGPAT2
88,AT1G02400,229.477544311701,2.33755599396528,0.435469188774976,5.36790214834966,7.96577485503691e-08,5.30947214165229e-07,839508,ATGA2OX4
89,AT1G02410,476.91815007917,0.600541761070486,0.124129709069585,4.83801795373443,1.31140298261603e-06,6.97799427634023e-06,839364,COX11
90,AT1G02430,6.93925170664785,2.85337094742249,0.826367714724317,3.45290709762832,0.000554579963787033,0.00169021057308585,839242,ARFD1B
91,AT1G02440,19.3558642233225,4.41075613797496,0.641096938496193,6.88001435215269,5.98465308749662e-12,7.28375264444547e-11,839230,ARFD1A
92,AT1G02450,269.735097013152,2.5297602035579,0.567465645083931,4.45799710603403,8.27290187213376e-06,3.75837812623705e-05,837800,NIMIN-1
93,AT1G02500,3600.83854905201,0.416495152571959,0.162310820688664,2.56603441966977,0.0102868619898469,0.0224165874739675,839501,AtSAM1
94,AT1G02520,14.2692758410567,1.69137030294478,0.588720561883541,2.87295945216088,0.00406646304490922,0.0099555583925656,839353,ABCB11
95,AT1G02560,4743.09408496858,-0.222965426491688,0.135153856823091,-1.64971560362895,0.0990011172631867,0.158311237818724,839433,CLPP5
96,AT1G02580,92.4919443179685,6.06944535644142,0.591435699215908,10.2622235426234,1.04277492062932e-24,3.99500673505103e-23,839422,EMB173
97,AT1G02640,163.155345907356,-1.6815519754457,0.816255173893323,-2.06008124570303,0.0393907744485629,0.0721073101485284,837940,ATBXL2
98,AT1G02660,682.23448804952,0.462451902652786,0.616199499189064,0.750490552591142,0.452959311613351,0.550159380025942,839544,PLIP2
99,AT1G02680,163.155867396539,0.235594112866857,0.17201188387983,1.36963858282866,0.170799749341109,0.249257878650897,837962,TAF13
100,AT1G02690,52.5806526513447,-0.722228389299668,0.241139298235183,-2.99506714411716,0.00274384434618323,0.00701984533001256,839517,IMPA-6
101,AT1G02720,72.5473345441101,-0.868428827317926,0.185860730846762,-4.67247074388148,2.97597917475964e-06,1.47486715952261e-05,839475,AtGATL5
102,AT1G02730,113.173659102053,-0.998572194882301,0.241052003114478,-4.14255920706068,3.43451663655394e-05,0.000136889753911067,839467,ATCSLD5
103,AT1G02740,213.144920306387,0.59084478797049,0.104394930602541,5.65970765592052,1.51631073383206e-08,1.14080632361976e-07,839455,MRG2
104,AT1G02750,240.021439695597,0.787527856676626,0.139114411475256,5.66100843417437,1.50486029880714e-08,1.13335273580932e-07,839432,DiL-2
105,AT1G02780,7919.11430802295,-0.165181442280852,0.207644294747656,-0.795501954347419,0.42632157457116,0.524661338895424,839407,eL19x
106,AT1G02790,0.803631106893226,0,3.15479375283431,0,1,1,839391,PG45
107,AT1G02800,6.99271740020091,-1.20267780210237,0.432920646671982,-2.77805600483088,0.00546851918550872,0.012903385725961,839385,ATCEL2
108,AT1G02810,3.56369209201006,-1.05748916995669,0.697142300562006,-1.51689141385365,0.129294101774548,0.197875487563674,838078,PMEI-PME7
109,AT1G02820,219.425971626658,0.0783816116434333,0.797562286558502,0.0982764769152409,0.921712756449471,0.944435104508368,839304,AtLEA3
110,AT1G02840,1301.00175439269,0.10202779817019,0.125104725103231,0.815539126008238,0.414763778029542,0.513564794908256,839262,At-SR34
111,AT1G02850,143.443645117739,1.81562973559222,0.255376481097028,7.10961999238448,1.16362895829075e-12,1.5451225028443e-11,839435,BGLU11
112,AT1G02860,169.640761640874,-0.210514609609472,0.439814003819847,-0.47864462654923,0.632191465005975,0.713450091322573,839559,BAH1
113,AT1G02880,314.967172074865,0.684389598251588,0.16685987457177,4.10158284014062,4.10333549962604e-05,0.000160897788752691,839303,TPK1
114,AT1G02900,17.2156513717089,0.286777267753934,0.314587830631181,0.911596825530573,0.361980994101858,0.460237753611326,839389,ATRALF1
115,AT1G02910,853.239813475689,-0.626649110851751,0.136371781532634,-4.59515233876881,4.32433225583519e-06,2.07992828086885e-05,839350,LPA1
116,AT1G02920,13053.1809370062,4.0322480915218,0.309856392829324,13.0132802964077,1.02831279500721e-38,8.64606967985257e-37,839295,ATGST11
117,AT1G02930,18726.395859779,3.85666799619654,0.346341651840155,11.1354437899848,8.43239490284585e-29,4.29993581747202e-27,839515,ATGST1
118,AT1G02940,4.49777540435311,2.496562530368,0.993298646615453,2.51340575050086,0.0119571722957809,0.0256354791731151,839479,ATGSTF5
119,AT1G02950,7.65895883768742,-0.339716692676699,0.427342401415248,-0.794951990609041,0.426641429651627,0.524879037964687,838240,ATGSTF4
120,AT1G02970,18.2859751305197,-1.0613018406516,0.345511020007096,-3.0716873824453,0.00212852519185376,0.00561346599441476,839453,ATWEE1
121,AT1G03000,374.25396145575,-0.560431048225205,0.158551064492038,-3.53470378783455,0.000408232509374832,0.00128232624397806,839315,PEX6
122,AT1G03020,16.9432140488528,-1.59815684035086,0.41095705879407,-3.88886577356905,0.000100713796382793,0.000363054200706356,839505,GRXS1
123,AT1G03040,648.673516802389,0.583033344059787,0.147991661663957,3.93963644643491,8.16051789982996e-05,0.000299763296340427,839446,bHLH007
124,AT1G03050,3.69375956404141,5.00561392138026,1.02272264166562,4.89440021903497,9.86059901751375e-07,5.38871584611289e-06,839416,PICALM5A
125,AT1G03055,57.316583354956,-0.0154385573143047,0.407939400151658,-0.0378452223751008,0.969811087938224,0.978562131558773,838334,AtD27
126,AT1G03060,907.309510468939,0.577020807733856,0.201795599878289,2.85943205938028,0.00424400316402036,0.0103339389521614,839323,BCHA1
127,AT1G03070,3.03615172597393,0.016353097088365,0.600849705905981,0.0272166182784549,0.978286961146443,0.985090703492656,839581,AtLFG4
128,AT1G03080,953.502228301521,0.634465933233533,0.192754102650991,3.29158199232898,0.000996255706486366,0.00285353230505632,838350,NET1D
129,AT1G03090,971.362829367695,0.169764124905277,0.880394748195709,0.192827280323052,0.847094237810956,0.888855814267769,838362,MCCA
130,AT1G03110,80.6962889401186,-0.719875149302101,0.284703614598028,-2.52850723486068,0.0114548725553498,0.0246690182346075,839572,AtTRM82
131,AT1G03120,3.09890362411252,-1.08135011697035,0.607819926743744,-1.7790632873184,0.0752293867773977,0.125414572523028,839571,RAB28
132,AT1G03130,12757.5580940629,-1.06824254040938,0.22313407438902,-4.78744693446941,1.68916381516947e-06,8.7864438451873e-06,838400,PSAD-2
133,AT1G03140,767.568204727758,0.350871824141133,0.179369144998794,1.95614370656387,0.0504482277201849,0.0890198661044499,839567,PRP18a
134,AT1G03150,215.686043159595,0.574916380120018,0.168902771673251,3.40383034822078,0.000664480098441109,0.00198479079166904,839562,NAA20
135,AT1G03160,692.443958700818,-1.0941908424286,0.154842907466822,-7.06645761390816,1.58938689271038e-12,2.07052654402821e-11,839566,FZL
136,AT1G03170,0.901907576877284,1.15801610196982,1.34250911420266,0.862575970411633,0.38837064686452,0.48763624907755,839563,FAF2
137,AT1G03180,24.1767293935513,-0.241786483951252,0.253677500307491,-0.953125459128912,0.340526508156219,0.438015791671923,839560,COMET
138,AT1G03190,130.985372523808,-0.0394894062345674,0.171404185905559,-0.230387642086672,0.817790563088086,0.866152618600291,839557,ATXPD
139,AT1G03220,1766.91509484709,0.481517437519727,0.395810688124693,1.21653470198368,0.22378130006392,0.312222323079872,838517,SAP2
140,AT1G03230,207.293241654798,-0.0491737852890391,0.230359115917374,-0.21346576667136,0.830963687977565,0.876516680026818,838532,SAP1
141,AT1G03310,509.05274571189,-1.6268863070742,0.315167032030664,-5.1619812408422,2.44349782158807e-07,1.49970774169616e-06,839531,AtBE2
142,AT1G03330,367.019903753717,0.371758687479344,0.146779311691606,2.53277306723194,0.0113164189123559,0.024418590676882,839526,LSM2
143,AT1G03360,79.3059561923647,-0.177858000224878,0.308321155558854,-0.576859540833317,0.56403434392403,0.652408115636779,839521,ATRRP4
144,AT1G03380,884.346495213718,0.235805229167911,0.224158791481392,1.05195619413163,0.292819648176686,0.389195368027285,838702,ATATG18G
145,AT1G03410,14.9733555902096,0.326415338203374,0.366741699296386,0.890041516494087,0.373443594005268,0.472005791057551,838763,2A6
146,AT1G03430,364.044050291176,0.851148795926409,0.142592201029605,5.96911184328864,2.38548553328144e-09,2.05032621196476e-08,839506,AHP5
147,AT1G03457,72.0086087395318,-0.63009173627372,0.456632190342255,-1.37986710004271,0.167627568023961,0.245376283872671,839497,AtBRN2
148,AT1G03470,36.8108393990918,-1.31297712292334,0.326237266979223,-4.02460802556612,5.70702926913074e-05,0.000217659535612329,839494,NET3A
149,AT1G03475,2052.18154646768,-0.62167535938134,0.200605427217185,-3.09899571514725,0.00194177828384043,0.00517423900020815,839489,ATCPO-I
150,AT1G03530,144.045036543821,-0.299129232895963,0.218024907557968,-1.37199568731124,0.170064780377047,0.248316898450716,839468,ATNAF1
151,AT1G03550,9.21363323706043,0.931510672257962,0.558322919183233,1.6684084429503,0.0952346733789005,0.153233848503674,839464,AtSCAMP4
152,AT1G03600,3898.80068992802,-1.43017873266342,0.189672441123387,-7.54025584419534,4.69050310985005e-14,7.36472508958565e-13,839449,PSB27
153,AT1G03620,21.9693059043519,-0.289859818345932,0.415940164112362,-0.696878645909341,0.485878742582539,0.581897511164008,839448,ELMOD_F
154,AT1G03630,2128.81230767341,-1.42712641243262,0.282636034446422,-5.04934346120383,4.43331043012685e-07,2.5911752577677e-06,839009,POR
155,AT1G03680,3435.5587645414,-1.22188070113936,0.125426344425956,-9.74181864847923,1.99943502014336e-22,6.58378984435547e-21,839436,ATHM1
156,AT1G03750,129.395487786186,0.412003663824381,0.178432379431633,2.30901849281364,0.0209425550771801,0.041765665923882,839417,CHR9
157,AT1G03760,94.7771743720172,0.208592285160151,0.23893267535795,0.873016990445761,0.382653816943762,0.481625320842065,839119,SARL
158,AT1G03770,55.1420266608531,0.547628147887724,0.193811178336732,2.82557565867672,0.00471957407368707,0.011345209217509,839413,ATRING1B
159,AT1G03780,36.0444008800684,-0.858858215290869,0.295039065699672,-2.91099828849487,0.00360275991007477,0.00893953571288997,839140,AtTPX2
160,AT1G03790,7.95534111053754,4.62842250085845,1.2530942889937,3.69359476099385,0.000221106061558017,0.000740009940756845,839408,AtC3H2
161,AT1G03800,1.94046827382569,0.59535199979347,0.910422872970122,0.653929088854305,0.513157492050864,0.607238203286876,839173,ATERF10
162,AT1G03830,59.1547545258734,-1.35551174785685,0.311790475176862,-4.34750852183006,1.37692722442954e-05,5.9685812331677e-05,839398,GBPL1
163,AT1G03840,7.7126636133032,0.148755118050105,0.511150265981706,0.29102032797422,0.771035772577275,0.830598421091674,839396,IDD3
164,AT1G03850,1184.68926678363,3.34250498605312,0.346714394797952,9.64051402596355,5.39173042259996e-22,1.72888543638216e-20,839392,ATGRXS13
165,AT1G03860,529.714949761666,-0.158713604738643,0.25241033148712,-0.628792030039156,0.529485218464485,0.622213308758304,839228,ATPHB2
166,AT1G03870,817.578054406166,-1.03367921751935,0.619309405345927,-1.66908367384146,0.0951007983598702,0.153085530659085,839384,FLA9
167,AT1G03900,1605.18986138714,1.04371424360076,0.164188734301064,6.35679572075244,2.06005653224491e-10,2.04880295028547e-09,839378,ABCI18
168,AT1G03905,50.7255224066343,1.21789936798521,0.243781408636857,4.99586648052982,5.85721766195713e-07,3.33579751487212e-06,839376,ABCI19
169,AT1G03910,713.059349139338,-0.106141610145404,0.104002006865862,-1.0205727114699,0.307456923701749,0.404283923609254,839371,CTN
170,AT1G03920,6.48068138470329,-1.17385588974744,0.561198593369063,-2.09169428365881,0.0364658721968874,0.0674367611337503,839369,NDR2
171,AT1G03930,708.239398393616,-0.601846427641579,0.162597902554333,-3.70144029035349,0.000214379108104788,0.000719763508591343,839368,ADK1
172,AT1G03950,349.366738080766,0.733583447717273,0.156069499053984,4.70036395428889,2.59698222098251e-06,1.29990732438136e-05,839362,VPS2.3
173,AT1G03970,268.246833187989,0.345868540578839,0.187025311886513,1.84931406925663,0.0644124753628565,0.109765794056499,839356,GBF4
174,AT1G03980,2.61768572162966,-1.39661381950747,0.738729909133324,-1.89056081558411,0.058682995121488,0.101374505923091,839354,ATPCS2
175,AT1G04010,112.211684248117,-0.402083013322179,0.187541613366873,-2.14396691008313,0.0320355382296783,0.060291402961263,839335,ATPSAT1
176,AT1G04020,46.5358215239507,-1.00222104054841,0.37730845492022,-2.65623795989498,0.00790178345806829,0.0178056861495281,839329,ATBARD1
177,AT1G04050,27.6919978366255,-0.870734910516364,0.242457363046286,-3.59129085450846,0.000329044172421404,0.00105755968401971,839320,SDG13
178,AT1G04070,80.4599337992736,1.08310211299262,0.205333360181901,5.27484726316815,1.32866699340128e-07,8.51096400047595e-07,839317,ATTOM22-I
179,AT1G04080,901.04955361537,-0.279284449816035,0.156288488806014,-1.78698029489993,0.0739406734647848,0.123509182268406,839314,PRP39
180,AT1G04100,63.1706092094746,0.213735114985798,0.253378571988691,0.843540609248276,0.39892616402351,0.498069851919854,839290,IAA10
181,AT1G04110,6.87980445145502,-1.34960657058873,0.481319980688459,-2.80396955193573,0.00504776717606976,0.0120447642029507,839287,AtSDD1
182,AT1G04120,824.393458973496,0.897271042722217,0.188155810041824,4.76876606958226,1.85357745804214e-06,9.56711757807175e-06,839277,ABCC5
183,AT1G04130,124.093095449901,0.655996295242914,0.229830779134545,2.85425780529982,0.00431375094604803,0.0104863848588051,839276,AtTPR2
184,AT1G04160,87.2080508086796,-1.64336007445323,0.299653866370883,-5.48419446195043,4.1535767964824e-08,2.91863295852347e-07,839246,ATXIB
185,AT1G04170,930.046534148187,-0.189706702184452,0.139973783588131,-1.35530166665108,0.175321464231648,0.254709261726504,839238,EIF2
186,AT1G04180,3.87677053891577,-5.55678087109257,1.24098281694872,-4.47772587597576,7.54423874784302e-06,3.44868303333127e-05,837024,YUC9
187,AT1G04190,310.652818532685,-0.0697801566360498,0.14326415698339,-0.487073376239809,0.626206332885043,0.708037740960048,839442,TPR3
188,AT1G04220,5.79973496545733,0.502466351664375,1.0746867020372,0.467546821517275,0.640108701568495,0.720248100818714,839578,DAISY
189,AT1G04240,345.382507183691,-1.94957412821934,0.379823332481585,-5.13284456613486,2.85395591440857e-07,1.73481773836938e-06,839570,IAA3
190,AT1G04250,376.875947788059,-1.06487186291981,0.494535826096293,-2.15327546909103,0.0312970355166658,0.0590883095129098,839568,AtIAA17
191,AT1G04260,212.414948662701,0.683553912078985,0.163761379542845,4.1740849642766,2.99186093814752e-05,0.000120643793897953,839565,MPI1
192,AT1G04270,2723.54475085832,-0.169214557270755,0.206207422731045,-0.820603618578076,0.41187208585636,0.510529494673068,839564,RPS15
193,AT1G04280,915.918197947109,1.14272703635186,0.205245741238554,5.5676041288656,2.58265744716407e-08,1.87026169965738e-07,839555,NADKc
194,AT1G04300,1161.08221720516,0.254857987318818,0.171246505558685,1.48825219228476,0.136684397695667,0.207284909599191,839551,MUSE13
195,AT1G04310,62.8864333319372,-0.317920627696616,0.506432398786796,-0.627765183385232,0.530157777236598,0.622838551263667,839549,ERS2
196,AT1G04330,1.85923217847515,-1.6486664455097,0.80132644396794,-2.05742173856883,0.0396456758591568,0.0725114071899468,839548,PH2
197,AT1G04360,27.9581919563164,-1.07216733725679,0.316372860358199,-3.38893587788432,0.000701644160044711,0.00208626862777608,839540,ATL1
198,AT1G04400,2109.12371073329,-0.242745326537576,0.224133827647475,-1.08303743832624,0.278791805832035,0.373525403884801,839529,AT-PHH1
199,AT1G04410,8583.14103944405,0.134377213381862,0.114644462321074,1.17212127530001,0.241148369313063,0.331829435167559,839527,c-NAD-MDH1
200,AT1G04440,1586.70544991723,0.51187083289944,0.210191447812476,2.43526003663151,0.0148810912169651,0.0309991071790568,839520,CKL13
201,AT1G04480,872.428138526475,0.143407963375829,0.217716826690866,0.658690306833532,0.510094658717724,0.604629024493436,839511,uL14x
202,AT1G04510,641.380331675224,-0.0796450041066222,0.109677091920566,-0.726177205394041,0.467730144009161,0.564365851036743,839503,MAC3A
