,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:2000026,BP,GO:2000026,regulation of multicellular organismal development,113/3150,406/20875,0.278325123152709,1.84445617327391,7.24363924836964,2.14774567478935e-11,2.74406094449557e-09,1.82990591239018e-09,844268/830996/841427/842281/817721/837346/836560/834246/820093/819828/830916/842988/818862/823966/844066/834204/836845/816815/830303/839621/831020/830144/836428/837501/817597/827323/835379/833693/825834/819579/833676/842951/827904/830498/824340/836163/821382/844312/844407/816870/837235/818816/839226/819619/817055/816650/829390/819271/815177/818841/820295/817830/820318/834663/831486/832379/818581/825890/827788/821117/820202/835198/816837/836463/821831/828303/844042/821432/837610/838057/820557/817016/841922/816316/836201/841721/824019/822525/5007942/836466/816579/818463/826909/821899/843330/837417/824379/837997/819174/835028/832392/816798/838606/836212/821251/816621/843527/836337/834623/820472/842536/819127/830812/827634/841749/836598/821134/838674/820386/840371/834805/832537/832555,113
GO:0002181,BP,GO:0002181,cytoplasmic translation,36/3150,78/20875,0.461538461538462,3.05860805860806,7.67866318990482,6.83189880634631e-11,7.06613533684962e-09,4.71212669550503e-09,825110/826746/838320/816547/843744/843746/824541/843063/816493/824468/820296/827375/827451/836887/824153/817318/826637/832839/828004/818337/819722/828729/837218/823584/839410/831907/835772/839630/817317/823515/834821/840799/824741/818234/819855/819853,36
GO:0065003,BP,GO:0065003,protein-containing complex assembly,116/3150,431/20875,0.269141531322506,1.78359665598645,6.92968139284095,1.15678477826848e-10,1.09240719060832e-08,7.28483228786007e-09,831892/837187/824384/839314/829822/820743/831610/831407/834798/841765/838690/835554/820092/827925/844347/819552/840169/826746/820046/842382/814786/830529/834683/816260/823562/821382/823578/825648/831959/843934/821573/821276/819364/818311/814675/826468/841877/835215/827775/829729/817576/843744/843746/843637/828163/820367/841854/839364/825456/835177/844215/828697/832376/816495/824147/820296/822157/819950/842719/840297/834494/832838/821120/837036/818188/819717/816795/824691/843915/819179/28717376/824424/837040/841995/826539/831405/839564/843963/836238/832834/820170/843491/829145/827223/818947/816623/816925/834844/816389/826626/818531/830810/2745715/820324/820921/816448/836535/824694/816317/825283/836789/829156/841843/818854/819721/824246/822424/844245/837252/836093/839449/831799/838744/824035/835761/832431,116
GO:0009733,BP,GO:0009733,response to auxin,105/3150,381/20875,0.275590551181102,1.82633420822397,6.86230233947503,2.04140412973248e-10,1.74123626799865e-08,1.16116172567904e-08,835539/844295/832224/841427/818030/842281/837306/842052/837479/825505/829754/819927/830800/835882/828982/814786/820292/824330/820530/820094/831213/842951/836724/834610/831743/821610/844407/825648/817055/829390/829117/817830/822296/835098/837318/816290/827088/824468/829654/829404/836693/822525/839495/834784/840023/823914/817894/821879/834620/814670/843393/838916/837997/818390/821877/835537/827127/843805/827102/826984/821663/834390/843886/839570/828920/843894/816798/844105/831108/815247/820898/840063/841160/843893/836451/837928/834409/829629/824205/820793/28717252/820383/829883/830040/831670/836598/839568/827989/839822/28718283/830039/829029/831310/829628/828358/816658/840371/838570/831669/831078/834629/830041/829631/816158/817353,105
GO:0045934,BP,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,81/3150,268/20875,0.302238805970149,2.00293176972281,6.96620730941698,2.08435280699654e-10,1.74123626799865e-08,1.16116172567904e-08,837584/843216/829409/831157/824390/837187/817962/839740/816309/842527/839032/844335/821265/836452/818568/818043/828657/831354/817597/842283/820831/829901/820094/831529/831743/819896/843342/838879/828876/829557/826093/838354/817055/829390/828094/820213/824853/821192/817830/828770/821640/828254/825890/827788/833712/819334/841183/842079/819172/831164/818410/839495/830361/838621/824621/834784/839929/837359/843805/827102/828579/816798/830515/816317/832085/843161/817770/831813/822344/818178/830512/816365/835948/817975/818887/831256/825468/827246/825470/5008019/831978,81
GO:0006325,BP,GO:0006325,chromatin organization,81/3150,272/20875,0.297794117647059,1.9734768907563,6.81255249171752,4.60393694734797e-10,3.57133966058564e-08,2.38158542840256e-08,831892/824390/837187/817721/820743/837322/844067/819210/837093/823508/824897/829418/834510/844066/825482/844273/838762/830335/842655/832261/821132/816905/830303/828570/835424/825347/821485/815823/836428/830782/831889/827323/819428/830308/842855/831244/831529/819952/833676/831743/828904/821382/823578/841891/816870/836516/836867/837384/817055/816650/827895/821736/820213/829117/821192/819375/828770/832379/836227/843641/827788/838774/836431/828303/819851/825502/819334/832829/828831/842992/835553/824147/5007942/818463/824621/28717376/826539/826984/841910/816317/836109,81
GO:0006955,BP,GO:0006955,immune response,81/3150,272/20875,0.297794117647059,1.9734768907563,6.81255249171752,4.60393694734797e-10,3.57133966058564e-08,2.38158542840256e-08,823405/837531/817628/839566/823593/825650/842281/842432/843615/842787/820048/843620/818077/823508/842736/832170/814753/841327/830452/844066/821297/843462/835112/841968/834536/819552/829282/835513/815862/840190/834517/834376/834561/839551/829480/834042/831155/819104/834562/819056/840859/844407/836134/836819/816580/828626/844250/837318/830463/836111/829854/843068/840148/837365/829277/822525/819576/838508/816346/828579/829949/836612/824072/839602/827093/816859/841140/28720712/820159/828963/829883/836614/815949/830859/816736/836613/819126/822807/830860/828519/841403,81
GO:0048507,BP,GO:0048507,meristem development,93/3150,332/20875,0.280120481927711,1.85635398737808,6.63063966903936,8.77703651709226e-10,6.53764463806468e-08,4.35969711252157e-08,840521/824595/832051/824390/829406/844388/839740/843499/839314/826172/831681/819828/836317/832428/832761/843481/818862/28717391/837406/818043/843877/839621/841981/817154/835217/820831/832048/820530/839928/843588/817252/831541/830498/832733/843571/819814/815033/829390/817830/820318/832379/820002/836227/820416/829019/827788/820202/837318/836431/837150/821159/817649/834154/841582/816366/836699/843987/843915/836414/843393/814898/819174/816389/843805/828556/817672/828760/836498/830895/836212/829937/822075/827914/826934/838946/831368/819127/28721288/842534/834713/841113/817199/836598/3769880/834439/820386/819773/830512/28718327/824443/833982/837588/5007704,93
GO:0002376,BP,GO:0002376,immune system process,81/3150,276/20875,0.293478260869565,1.94487577639752,6.66148695818344,9.92027110931445e-10,6.73338401544718e-08,4.49022797579496e-08,823405/837531/817628/839566/823593/825650/842281/842432/843615/842787/820048/843620/818077/823508/842736/832170/814753/841327/830452/844066/821297/843462/835112/841968/834536/819552/829282/835513/815862/840190/834517/834376/834561/839551/829480/834042/831155/819104/834562/819056/840859/844407/836134/836819/816580/828626/844250/837318/830463/836111/829854/843068/840148/837365/829277/822525/819576/838508/816346/828579/829949/836612/824072/839602/827093/816859/841140/28720712/820159/828963/829883/836614/815949/830859/816736/836613/819126/822807/830860/828519/841403,81
GO:0072593,BP,GO:0072593,reactive oxygen species metabolic process,52/3150,148/20875,0.351351351351351,2.32839982839983,6.83685610395457,1.17813345062481e-09,7.75426016593055e-08,5.171009977862e-08,837304/820632/818902/28717391/814729/834842/837555/820327/825834/842951/837384/820214/831104/816248/837423/825097/835320/838057/820263/829652/820664/840148/831532/819419/842462/838544/843028/820665/816847/835972/816623/841883/830517/824462/824072/817901/821251/817365/5007997/826986/820335/844085/5008298/842909/826480/815058/829479/815055/838895/828613/822391/835246,52
GO:0000902,BP,GO:0000902,cell morphogenesis,122/3150,481/20875,0.253638253638254,1.68085668085668,6.36857149322482,2.09868225337537e-09,1.30238224409466e-07,8.68507302449475e-08,820600/835539/839062/832051/824863/833544/842193/818030/842275/844082/838713/820201/837388/821435/844301/821074/837479/837958/834412/830794/818077/842414/830017/842251/819627/836528/830303/830676/836723/843677/827702/832409/835217/843468/831565/832171/831400/842337/816556/814835/829456/824309/838333/836504/836163/841891/822317/844020/843512/831976/831959/834200/828464/819814/818380/824831/829390/814777/819832/816611/831071/820002/820142/824568/824269/821982/816248/834213/816290/819230/834876/836156/819979/841258/824702/840032/836555/842992/841733/818011/814896/816495/823959/829654/827091/834784/827130/816795/831902/818553/838203/830000/824134/828167/816346/829750/843917/821224/843886/818794/831725/832941/826851/824072/838608/838598/824585/815247/815101/843182/817444/829997/818656/28718283/835761/843908/831813/829612/843165/827503/833982/837588,122
GO:0071824,BP,GO:0071824,protein-DNA complex organization,88/3150,314/20875,0.280254777070064,1.85724395915479,6.45226410122216,2.40908671099687e-09,1.45348231563478e-07,9.69269974950788e-08,831892/824390/837187/817721/820743/837322/844067/831407/819210/837093/823508/824897/829418/820092/834510/844066/825482/844273/838762/830335/842655/832261/821132/816905/830303/828570/835424/825347/821485/815823/840169/836428/830782/831889/827323/819428/830308/842855/831244/831529/819952/833676/831743/828904/821382/823578/841891/816870/836516/836867/837384/817055/816650/827895/821736/820213/829117/821192/819375/828770/832379/836227/843641/827788/841877/838774/836431/827775/828303/819851/825502/819334/841854/832829/828831/844215/842992/835553/824147/5007942/818463/824621/28717376/826539/826984/841910/816317/836109,88
GO:0022613,BP,GO:0022613,ribonucleoprotein complex biogenesis,110/3150,423/20875,0.260047281323877,1.72332920559871,6.33582665975884,2.93553120408444e-09,1.72323615547876e-07,1.14915816125752e-07,835323/841427/839314/829822/821074/831610/818665/838690/827925/830452/832102/844347/819552/821116/826746/842382/831565/842752/834683/816260/842269/842943/831541/815269/824391/843900/838345/821276/818311/835215/821105/835612/820560/817576/821308/843744/843746/839109/828163/832123/820367/822043/820296/814652/819950/831372/839463/832832/818985/831956/831853/836887/824683/828817/824153/821120/837036/818188/831470/815456/819179/824424/843298/816564/837218/821951/831405/828265/839564/843963/836238/832834/824379/820170/820107/829145/818947/842294/838833/822524/816925/834844/816389/818531/841957/841305/830810/820478/820324/818524/839799/828579/817947/816569/819095/839460/825489/837455/817766/840799/836535/824694/838331/824741/820583/825283/829156/824556/842622/839819,110
GO:0051094,BP,GO:0051094,positive regulation of developmental process,50/3150,147/20875,0.340136054421769,2.25407623366807,6.43233862511121,8.47035331806794e-09,4.38038271591514e-07,2.9211043021708e-07,824595/841427/836560/844301/822547/818862/834204/824378/830144/836428/822417/829605/837501/817597/827904/821382/837235/839226/819619/829390/819271/818841/821117/820202/836463/821831/828303/837610/841922/830566/824019/836466/826909/821899/825528/843330/824134/837417/830096/837997/819174/835028/832392/836212/839864/842536/830812/839568/834805/832555,50
GO:0009639,BP,GO:0009639,response to red or far red light,72/3150,248/20875,0.290322580645161,1.92396313364055,6.17060069522378,1.36360869366273e-08,6.88780949450103e-07,4.59320823128497e-07,839804/829841/829406/830996/840181/824751/827538/837479/818374/843300/836428/830708/829266/817857/826712/833693/827173/821382/837579/839226/816650/819271/833570/834663/832140/831275/818581/835842/825890/817241/836463/838057/832368/820557/829902/817016/841922/837376/829277/824019/822525/5007942/836244/836466/834784/831902/843330/837417/843393/843805/832941/836451/825054/814823/818854/835507/828629/831368/842538/824703/822160/815058/28718283/815055/830029/844173/830041/822391/816703/833982/831453/818887,72
GO:0007010,BP,GO:0007010,cytoskeleton organization,87/3150,324/20875,0.268518518518519,1.77946796002352,5.96100228435913,2.67962958189284e-08,1.27774619493907e-06,8.52078493862636e-07,831687/820600/820052/839062/832437/828991/833544/821439/842782/817721/831870/834412/816747/839267/818077/841937/842414/841458/835554/821634/832860/827594/823396/836723/832409/825245/839083/829139/841786/832171/829456/834833/838333/818773/822317/833879/831976/831959/843934/839678/832060/820142/814661/834213/816290/818733/819230/815304/821819/836110/836111/841412/836390/829367/821339/835011/814896/816495/823959/839878/829654/822157/816416/824666/819717/838590/816795/823743/814722/826539/821277/834901/832451/819697/818161/831100/824087/829750/824542/843917/823744/838598/817504/827588/843254/835761/831813,87
GO:0048584,BP,GO:0048584,positive regulation of response to stimulus,80/3150,290/20875,0.275862068965517,1.82813355227148,5.98671988832402,2.70609230972363e-08,1.27774619493907e-06,8.52078493862636e-07,834678/819715/825650/841427/842281/842432/840181/843615/835150/835007/825476/819210/843620/830142/842736/824897/832170/818862/831285/821297/844273/826456/834536/830708/837501/831889/829733/835379/834561/834042/831155/832733/821382/840859/844407/843106/819814/833590/836819/820816/814724/837289/818841/843117/828626/827788/839135/826918/836463/838057/836111/841922/824940/840148/824019/819419/836466/842775/838544/841670/827510/843330/837417/836740/835358/831747/837997/832392/816346/828556/824072/834702/841140/820159/820573/815949/819390/821788/819126/831078,80
GO:0006913,BP,GO:0006913,nucleocytoplasmic transport,41/3150,114/20875,0.359649122807018,2.38338902812587,6.24363652963958,3.03951980292557e-08,1.37538271082382e-06,9.17188431759997e-07,819803/844268/839158/830499/839081/836381/820629/821074/842002/820048/828875/819605/830452/820997/832102/834304/831565/843588/842943/837851/837869/835429/833750/844407/820234/837579/828491/824604/816198/818668/837448/816462/835612/839620/821174/822329/835973/832123/842783/842922/834532,41
GO:0051169,BP,GO:0051169,nuclear transport,41/3150,114/20875,0.359649122807018,2.38338902812587,6.24363652963958,3.03951980292557e-08,1.37538271082382e-06,9.17188431759997e-07,819803/844268/839158/830499/839081/836381/820629/821074/842002/820048/828875/819605/830452/820997/832102/834304/831565/843588/842943/837851/837869/835429/833750/844407/820234/837579/828491/824604/816198/818668/837448/816462/835612/839620/821174/822329/835973/832123/842783/842922/834532,41
GO:0060560,BP,GO:0060560,developmental growth involved in morphogenesis,106/3150,421/20875,0.251781472684086,1.66855182294612,5.84187142123461,3.55863132118095e-08,1.57741780196021e-06,1.05191765799033e-06,820600/835539/827022/832051/824863/828991/833544/842193/818030/842275/844082/838713/820201/837388/831554/821435/844301/821074/837479/837958/834412/830794/842414/819627/836528/830303/830676/843677/832409/835217/843468/831565/829139/832171/831400/842337/816556/814835/824309/838333/836504/821610/836163/841891/844020/843512/831976/834200/828464/819814/818380/824831/829390/819832/831071/820002/820142/824568/824269/816248/834876/836156/827088/819979/840032/836555/814776/841733/818011/814896/816495/829654/827091/834784/831902/818553/838203/830000/824134/816346/843917/821224/843886/831725/832941/826851/824072/838608/838598/836212/824585/815247/816961/815101/843182/817444/829997/818656/28718283/835761/843908/831813/829612/827503/833982/837588,106
GO:0071215,BP,GO:0071215,cellular response to abscisic acid stimulus,73/3150,261/20875,0.279693486590038,1.85352429605303,5.84951690497202,5.88943128132311e-08,2.41355561189317e-06,1.60950495394252e-06,830996/838420/837393/839265/842978/831197/817721/835007/817919/829754/842655/831700/819634/839621/838470/831889/829733/830345/828239/834042/831213/836163/821382/831937/830961/843106/826093/817055/833590/820816/837583/824853/843117/828254/839135/816837/816462/816290/832088/834158/841922/823959/838452/836466/823808/842462/819924/841670/827510/834722/827389/843330/837417/831747/824087/818794/832270/830556/832149/843527/834702/834623/818626/814873/842928/815058/838200/815055/817145/822391/832587/843631/835856,73
GO:0097306,BP,GO:0097306,cellular response to alcohol,73/3150,261/20875,0.279693486590038,1.85352429605303,5.84951690497202,5.88943128132311e-08,2.41355561189317e-06,1.60950495394252e-06,830996/838420/837393/839265/842978/831197/817721/835007/817919/829754/842655/831700/819634/839621/838470/831889/829733/830345/828239/834042/831213/836163/821382/831937/830961/843106/826093/817055/833590/820816/837583/824853/843117/828254/839135/816837/816462/816290/832088/834158/841922/823959/838452/836466/823808/842462/819924/841670/827510/834722/827389/843330/837417/831747/824087/818794/832270/830556/832149/843527/834702/834623/818626/814873/842928/815058/838200/815055/817145/822391/832587/843631/835856,73
GO:0080134,BP,GO:0080134,regulation of response to stress,109/3150,443/20875,0.246049661399549,1.63056720054463,5.65513262489298,8.31587797395337e-08,3.28401581080486e-06,2.18998049610715e-06,834678/819715/839566/825650/841427/842281/830995/842432/837393/840181/843615/835150/819210/831293/843620/830142/818077/842736/825139/836745/844335/824897/832170/829754/814753/841327/818862/844066/821297/844166/844273/835112/826456/834536/828657/830303/830782/834307/831889/834561/825834/829901/834042/831155/830060/832733/836163/840859/844407/836134/830961/819814/826093/836819/814724/831392/837289/839160/817830/828770/819740/828626/818581/820142/827788/826918/824825/825097/824027/835320/832214/836111/825927/829854/824940/840148/837464/819419/5007942/842775/829035/827510/820082/817369/835972/824379/836740/835358/817039/837997/816623/835266/816346/837359/821966/828556/824072/838606/827093/841140/28720712/820159/820264/820573/815949/819390/832538/821788/819126,109
GO:0010015,BP,GO:0010015,root morphogenesis,90/3150,347/20875,0.259365994236311,1.71881432688349,5.69210806999342,8.94503360681935e-08,3.46939517750208e-06,2.31360267725253e-06,823405/818128/820600/827022/839062/832051/828991/837303/824484/818030/842281/819804/843499/822557/817721/837346/831554/826172/837958/834412/830794/816747/829754/821634/843482/819927/842251/28717391/837804/836528/835882/831889/844050/829139/842752/832171/820530/843070/824309/821610/818849/831970/834200/838891/821736/843202/820002/820416/829019/819671/827788/834213/837318/837150/827088/817649/819979/841258/839364/814776/829654/819662/829035/822159/843393/818390/837095/835028/831874/827102/828760/843917/816798/844105/830515/838598/822075/826934/816961/28721288/832620/843208/834713/843161/836598/820386/829612/827503/827917/837588,90
GO:0030029,BP,GO:0030029,actin filament-based process,43/3150,127/20875,0.338582677165354,2.24378202724659,5.92683739378106,1.05696778136856e-07,4.02760354584651e-06,2.68584980085529e-06,831687/820600/828991/833544/817721/830911/836671/834412/839267/818077/841458/835554/827594/829139/832171/835717/829456/838333/818773/832183/822317/831959/843934/814661/820416/816290/819230/836110/836111/821339/816495/823959/829654/822157/819717/816795/823743/834901/829750/843917/823744/838598/835761,43
GO:0022618,BP,GO:0022618,protein-RNA complex assembly,44/3150,132/20875,0.333333333333333,2.20899470899471,5.874089734952,1.26213995694325e-07,4.56894664413456e-06,3.04685014167353e-06,839314/829822/831610/838690/827925/844347/819552/826746/842382/834683/816260/821276/818311/835215/817576/843744/843746/828163/820367/820296/819950/821120/837036/818188/819179/824424/831405/839564/843963/836238/832834/820170/829145/818947/816925/834844/816389/818531/830810/820324/836535/824694/825283/829156,44
GO:0071826,BP,GO:0071826,protein-RNA complex organization,45/3150,137/20875,0.328467153284672,2.17674661105318,5.82538722786388,1.48468325169669e-07,5.18504180544781e-06,3.45769968222167e-06,839314/829822/831610/838690/827925/844347/819552/826746/842382/834683/816260/838277/821276/818311/835215/817576/843744/843746/828163/820367/820296/819950/821120/837036/818188/819179/824424/831405/839564/843963/836238/832834/820170/829145/818947/816925/834844/816389/818531/830810/820324/836535/824694/825283/829156,45
GO:0006406,BP,GO:0006406,mRNA export from nucleus,19/3150,36/20875,0.527777777777778,3.49757495590829,6.32260919365451,1.50394858997796e-07,5.18504180544781e-06,3.45769968222167e-06,819803/844268/839081/820629/830452/834304/842943/837869/833750/844407/820234/837579/828491/824604/816462/821174/822329/842783/834532,19
GO:0051028,BP,GO:0051028,mRNA transport,19/3150,36/20875,0.527777777777778,3.49757495590829,6.32260919365451,1.50394858997796e-07,5.18504180544781e-06,3.45769968222167e-06,819803/844268/839081/820629/830452/834304/842943/837869/833750/844407/820234/837579/828491/824604/816462/821174/822329/842783/834532,19
GO:0009642,BP,GO:0009642,response to light intensity,51/3150,164/20875,0.310975609756098,2.06083042973287,5.7495301156768,1.63919932753097e-07,5.56303271780822e-06,3.70976689914903e-06,843027/825146/843737/817857/837555/825834/837246/838879/826093/830320/836196/829567/822525/840297/5007942/836244/819358/834652/841099/840069/841995/843330/821260/824654/818531/820828/819146/827463/825376/824694/815247/842446/825320/817365/834300/836789/818854/835507/843099/831501/824246/827634/815058/839449/831799/28718283/842386/819340/815055/828613/822391,51
