,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0001676,BP,GO:0001676,long-chain fatty acid metabolic process,7/461,66/20875,0.106060606060606,4.80263590350358,4.64965097709241,0.000619678695658625,0.037159286122109,0.0316915490954604,830894/841026/836015/821135/816887/6241037/841944,7
GO:0019748,BP,GO:0019748,secondary metabolic process,19/461,371/20875,0.0512129380053908,2.31902403657816,3.85220699068607,0.000644848061900043,0.037159286122109,0.0316915490954604,825182/836533/842945/835828/836802/820888/824516/819055/821201/839418/838297/843665/6241037/816828/829894/821710/822042/830018/816823,19
GO:0009311,BP,GO:0009311,oligosaccharide metabolic process,8/461,88/20875,0.0909090909090909,4.11654506014593,4.40258840593162,0.000730830981176195,0.037159286122109,0.0316915490954604,836638/828081/841567/826855/830979/843319/834978/843034,8
GO:0019318,BP,GO:0019318,hexose metabolic process,8/461,88/20875,0.0909090909090909,4.11654506014593,4.40258840593162,0.000730830981176195,0.037159286122109,0.0316915490954604,820006/827834/842342/818050/837112/839942/837111/834475,8
GO:0019953,BP,GO:0019953,sexual reproduction,18/461,348/20875,0.0517241379310345,2.34217218939337,3.79423620314064,0.000791740421380346,0.037159286122109,0.0316915490954604,839275/826989/842857/830497/838831/825523/829704/839457/817756/827537/819212/828396/823975/836513/844068/841256/819903/819620,18
GO:0005996,BP,GO:0005996,monosaccharide metabolic process,10/461,134/20875,0.0746268656716418,3.37925340758248,4.15209709225883,0.000797620132240122,0.037159286122109,0.0316915490954604,820006/827834/842342/818050/837112/839942/835750/837111/843864/834475,10
GO:0016145,BP,GO:0016145,S-glycoside catabolic process,5/461,34/20875,0.147058823529412,6.65911700905959,4.96270091286125,0.000842946369849148,0.037159286122109,0.0316915490954604,825182/842945/820888/819055/821201,5
GO:0019759,BP,GO:0019759,glycosinolate catabolic process,5/461,34/20875,0.147058823529412,6.65911700905959,4.96270091286125,0.000842946369849148,0.037159286122109,0.0316915490954604,825182/842945/820888/819055/821201,5
GO:0019762,BP,GO:0019762,glucosinolate catabolic process,5/461,34/20875,0.147058823529412,6.65911700905959,4.96270091286125,0.000842946369849148,0.037159286122109,0.0316915490954604,825182/842945/820888/819055/821201,5
GO:0002229,BP,GO:0002229,defense response to oomycetes,8/461,90/20875,0.0888888888888889,4.02506628103157,4.32185689131667,0.000848309722520279,0.037159286122109,0.0316915490954604,817474/828950/836153/825144/823679/823680/835632/838122,8
GO:0002237,BP,GO:0002237,response to molecule of bacterial origin,6/461,51/20875,0.117647058823529,5.32729360724767,4.64952535810322,0.000871922517703041,0.037159286122109,0.0316915490954604,824681/828420/843660/837353/824711/842991,6
GO:0010026,BP,GO:0010026,trichome differentiation,8/461,91/20875,0.0879120879120879,3.98083478343782,4.28236106404726,0.000912479788365606,0.0377766632383361,0.0322180833546232,832970/821209/842529/834031/818827/843671/839323/825831,8
GO:0006310,BP,GO:0006310,DNA recombination,12/461,187/20875,0.0641711229946524,2.90579651304418,3.93393631077409,0.000956961375029857,0.0379306879352767,0.0323494443616395,820589/838831/843038/830659/829704/839457/817756/823975/836513/844068/831710/842384,12
GO:0009611,BP,GO:0009611,response to wounding,15/461,268/20875,0.0559701492537313,2.53444005568686,3.79926148936622,0.000968554488340398,0.0379306879352767,0.0323494443616395,841820/826958/843660/819339/830894/838179/832474/6241037/841944/836103/829623/830457/832196/844143/817375,15
GO:1901658,BP,GO:1901658,glycosyl compound catabolic process,6/461,54/20875,0.111111111111111,5.03133285128947,4.45742446591588,0.00118282458553824,0.0421960449177676,0.0359871829817001,825182/842945/820888/819055/830894/821201,6
GO:0006783,BP,GO:0006783,heme biosynthetic process,4/461,22/20875,0.181818181818182,8.23309012029186,5.10082227635411,0.0012521945696784,0.0421960449177676,0.0359871829817001,817682/843310/828029/832672,4
GO:0009395,BP,GO:0009395,phospholipid catabolic process,4/461,22/20875,0.181818181818182,8.23309012029186,5.10082227635411,0.0012521945696784,0.0421960449177676,0.0359871829817001,821175/826789/841689/818802,4
GO:0010817,BP,GO:0010817,regulation of hormone levels,15/461,280/20875,0.0535714285714286,2.42582119615742,3.60954475627444,0.00149744642781688,0.0471695624762317,0.0402288811500462,816469/829417/835799/819314/843986/824516/819339/841026/820398/833889/832221/822148/839626/830457/835571,15
GO:0005976,BP,GO:0005976,polysaccharide metabolic process,21/461,465/20875,0.0451612903225806,2.04499335245959,3.42458341346764,0.00168129237059411,0.0486580605680243,0.0414983568390981,816699/827198/841820/828081/822439/822697/818050/819800/837112/842206/824765/839942/843319/834978/837111/825079/843203/834475/819903/843034/825831,21
GO:0140352,BP,GO:0140352,export from cell,11/461,174/20875,0.0632183908045977,2.86265489814746,3.70766602465976,0.00173369800515552,0.0486580605680243,0.0414983568390981,837853/824681/819314/824516/833782/838297/826820/841165/839288/823281/828396,11
GO:0006811,BP,GO:0006811,monoatomic ion transport,17/461,344/20875,0.0494186046511628,2.23777304141654,3.4785995496497,0.00178518796588752,0.0486580605680243,0.0414983568390981,841782/829400/831754/823624/823713/843820/821030/814931/838297/825050/838166/823281/824154/838122/825513/819811/828470,17
GO:0009960,BP,GO:0009960,endosperm development,5/461,40/20875,0.125,5.66024945770065,4.43334628389873,0.00178853529063169,0.0486580605680243,0.0414983568390981,836296/828638/843303/818827/828396,5
GO:0034220,BP,GO:0034220,monoatomic ion transmembrane transport,13/461,229/20875,0.0567685589519651,2.57059364017846,3.59130972232253,0.00182291338400107,0.0486580605680243,0.0414983568390981,829400/831754/823624/821030/814931/838297/825050/838166/823281/824154/825513/819811/828470,13
GO:0016143,BP,GO:0016143,S-glycoside metabolic process,9/461,125/20875,0.072,3.26030368763557,3.80892127582458,0.00184692431417622,0.0486580605680243,0.0414983568390981,825182/842945/835828/820888/819055/821201/839418/6241037/829894,9
GO:0015629,CC,GO:0015629,actin cytoskeleton,9/536,80/26704,0.1125,5.60485074626866,5.90338430935586,3.2376389118718e-05,0.00608676115431899,0.00558918717417869,825318/817886/817748/824985/839246/828845/835944/817539/816948,9
GO:0090406,CC,GO:0090406,pollen tube,9/536,104/26704,0.0865384615384615,4.31142365097589,4.84247909778845,0.000251004609471186,0.0167404042179546,0.0153719277253334,828943/839369/818720/839902/819800/829137/833623/835928/820657,9
GO:0120025,CC,GO:0120025,plasma membrane bounded cell projection,10/536,128/26704,0.078125,3.89225746268657,4.69433722674208,0.000267134109860977,0.0167404042179546,0.0153719277253334,828943/839369/818720/839902/819800/829137/833623/839323/835928/820657,10
GO:0016887,MF,GO:0016887,ATP hydrolysis activity,34/535,468/26522,0.0726495726495727,3.60151769310648,8.14716049178354,1.51528052792616e-10,7.22788811820781e-08,5.40715893649442e-08,827189/833998/839353/818211/827186/823933/819314/824516/839687/824489/827187/837101/843474/839922/836296/843032/816468/838297/841571/825523/829704/822148/818101/820463/834447/839920/817756/823281/830350/838122/839154/825513/817375/836235,34
GO:0042626,MF,GO:0042626,ATPase-coupled transmembrane transporter activity,22/535,213/26522,0.103286384976526,5.12030187354658,8.6628427799665,4.51016822945583e-10,7.52866599397825e-08,5.6321698597785e-08,827189/839353/818211/827186/823933/819314/824516/839687/827187/843474/843976/839922/836296/838297/841571/822148/834447/839920/823281/838122/839154/825513,22
GO:0020037,MF,GO:0020037,heme binding,29/535,366/26522,0.0792349726775956,3.92798120627139,8.09313768138035,4.73501005910582e-10,7.52866599397825e-08,5.6321698597785e-08,832566/842802/826842/836531/832589/833954/836533/821263/835828/820692/827663/822110/822232/820691/842803/836866/824073/839347/837873/821135/833619/838016/833889/816952/829894/837871/823989/843308/829886,29
GO:0015399,MF,GO:0015399,primary active transmembrane transporter activity,22/535,231/26522,0.0952380952380952,4.72131731197152,8.15066242263943,2.10202611340966e-09,2.00533291219282e-07,1.50018284725447e-07,827189/839353/818211/827186/823933/819314/824516/839687/827187/843474/843976/839922/836296/838297/841571/822148/834447/839920/823281/838122/839154/825513,22
GO:0005506,MF,GO:0005506,iron ion binding,25/535,341/26522,0.0733137829912024,3.63444514484611,7.02533437735499,3.530370607531e-08,2.40569539970327e-06,1.79969268564362e-06,814719/832566/842802/826842/832589/821263/835828/820692/827663/822110/822232/820691/842803/836866/839347/837873/833619/833889/832221/816952/829894/837871/837602/823989/829886,25
GO:0016705,MF,GO:0016705,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,28/535,435/26522,0.064367816091954,3.19095928671178,6.61090067751563,8.55296355490916e-08,5.09970451961459e-06,3.81507190146606e-06,818241/832566/842802/826842/832589/821263/835828/824763/820692/827663/822110/837119/832479/822232/820691/842803/836866/839347/837873/833619/833889/816814/816952/829894/837871/823989/843308/829886,28
GO:0071949,MF,GO:0071949,FAD binding,11/535,81/26522,0.135802469135802,6.73224875966309,7.41348419355116,6.88578955192414e-07,3.28452161626781e-05,2.45713964010767e-05,816469/839182/839953/839954/835799/827834/839181/839952/834464/835750/832221,11
GO:0015103,MF,GO:0015103,inorganic anion transmembrane transporter activity,12/535,114/26522,0.105263157894737,5.21829808165273,6.47613213173889,3.43287429565909e-06,0.000148861912639035,0.000111363099160616,834353/837327/818479/837852/827626/843976/823713/843820/828638/823707/825050/838166,12
GO:0015318,MF,GO:0015318,inorganic molecular entity transmembrane transporter activity,26/535,488/26522,0.0532786885245902,2.641228742148,5.25052028022408,8.12816852316247e-06,0.000276938313253464,0.000207176626267073,834353/837327/829400/818479/831754/823624/837852/827626/832496/843976/839902/823713/843820/818255/821030/814931/828638/823707/838297/825050/838166/821036/823281/825513/819811/828470,26
GO:0000146,MF,GO:0000146,microfilament motor activity,5/535,17/26522,0.294117647058824,14.5805387575591,8.03658090754444,1.65958298824212e-05,0.000527747390260994,0.000394806058255494,817886/817748/824985/839246/828845,5
GO:0003779,MF,GO:0003779,actin binding,10/535,122/26522,0.0819672131147541,4.06342883407385,4.8660830099996,0.000187860455787149,0.00560058983815439,0.00418978253367392,817886/843350/817748/824985/839246/830670/828845/835944/835928/817539,10
GO:0015562,MF,GO:0015562,efflux transmembrane transporter activity,4/535,16/26522,0.25,12.3934579439252,6.54089554424627,0.000245710169108343,0.00684286137056283,0.00511912171382721,824516/827187/823707/838122,4
GO:0008422,MF,GO:0008422,beta-glucosidase activity,7/535,63/26522,0.111111111111111,5.50820353063344,5.14020976037663,0.000272296746455474,0.00684286137056283,0.00511912171382721,825182/842945/819055/832474/821201/3767579/3767578,7
GO:0019199,MF,GO:0019199,transmembrane receptor protein kinase activity,8/535,83/26522,0.0963855421686747,4.77820065307961,4.94646930105462,0.000272566805116758,0.00684286137056283,0.00511912171382721,817474/830066/828950/836153/825144/823679/823680/820538,8
GO:0015075,MF,GO:0015075,monoatomic ion transmembrane transporter activity,20/535,418/26522,0.0478468899521531,2.37195367347851,4.05665265009088,0.000365022807677126,0.00870579396309945,0.00651277535802871,841782/829400/831754/823624/832496/839902/823713/821030/814931/838297/825050/838166/828143/838832/821036/823281/824154/825513/819811/828470,20
GO:0015662,MF,GO:0015662,P-type ion transporter activity,6/535,49/26522,0.122448979591837,6.07026511539195,5.09707347668476,0.000438936911152381,0.00897929842894159,0.00671738313452764,838297/822148/834447/823281/839154/825513,6
GO:0016830,MF,GO:0016830,carbon-carbon lyase activity,9/535,112/26522,0.0803571428571429,3.98361148197597,4.54005219831454,0.000451788600198319,0.00897929842894159,0.00671738313452764,816509/831039/832657/829444/830894/831599/829623/830457/837602,9
GO:0016157,MF,GO:0016157,sucrose synthase activity,3/535,10/26522,0.3,14.8721495327103,6.29529783336222,0.000881220385448175,0.0168136849543512,0.0125782615017655,828081/830979/834978,3
GO:0016903,MF,GO:0016903,oxidoreductase activity, acting on the aldehyde or oxo group of donors,6/535,61/26522,0.0983606557377049,4.87611460088862,4.34862707570257,0.00142220804253729,0.0233682366215044,0.0174816996903674,843049/817682/836704/830789/832221/822042,6
GO:0004525,MF,GO:0004525,ribonuclease III activity,3/535,12/26522,0.25,12.3934579439252,5.66415433436142,0.00156768044420994,0.0233682366215044,0.0174816996903674,827212/839574/821300,3
GO:0004630,MF,GO:0004630,phospholipase D activity,3/535,12/26522,0.25,12.3934579439252,5.66415433436142,0.00156768044420994,0.0233682366215044,0.0174816996903674,826789/841689/818802,3
GO:0032296,MF,GO:0032296,double-stranded RNA-specific ribonuclease activity,3/535,12/26522,0.25,12.3934579439252,5.66415433436142,0.00156768044420994,0.0233682366215044,0.0174816996903674,827212/839574/821300,3
GO:0070290,MF,GO:0070290,N-acylphosphatidylethanolamine-specific phospholipase D activity,3/535,12/26522,0.25,12.3934579439252,5.66415433436142,0.00156768044420994,0.0233682366215044,0.0174816996903674,826789/841689/818802,3
GO:0140326,MF,GO:0140326,ATPase-coupled intramembrane lipid transporter activity,3/535,12/26522,0.25,12.3934579439252,5.66415433436142,0.00156768044420994,0.0233682366215044,0.0174816996903674,822148/834447/839154,3
GO:0140303,MF,GO:0140303,intramembrane lipid transporter activity,3/535,13/26522,0.230769230769231,11.4401150251618,5.40224222013447,0.00200759814654303,0.0265461601710832,0.0198590936731705,822148/834447/839154,3
GO:0102483,MF,GO:0102483,scopolin beta-glucosidase activity,5/535,45/26522,0.111111111111111,5.50820353063344,4.34279320395421,0.00205913611389954,0.0265461601710832,0.0198590936731705,825182/842945/819055/3767579/3767578,5
GO:0004888,MF,GO:0004888,transmembrane signaling receptor activity,8/535,115/26522,0.0695652173913043,3.44861438439659,3.77575276801144,0.00233777442323003,0.0293452210494928,0.0219530617583097,817474/830066/828950/836153/825144/823679/823680/820538,8
GO:0052689,MF,GO:0052689,carboxylic ester hydrolase activity,11/535,199/26522,0.0552763819095477,2.74026205795332,3.53563368971329,0.00248870712822507,0.0304388025682912,0.0227711664363913,816699/829860/841820/830894/818526/834564/817604/816887/834408/829137/820657,11
GO:0016615,MF,GO:0016615,malate dehydrogenase activity,3/535,15/26522,0.2,9.91476635514019,4.95528994842056,0.00309951875722972,0.0360602548097213,0.0269765560642073,816509/831039/832657,3
GO:0052742,MF,GO:0052742,phosphatidylinositol kinase activity,4/535,31/26522,0.129032258064516,6.39662345492915,4.31367630374121,0.00334448692474914,0.0371004712350079,0.0277547384942462,828066/818720/818683/823975,4
GO:0015385,MF,GO:0015385,sodium:proton antiporter activity,4/535,33/26522,0.121212121212121,6.00894930614557,4.13108936819589,0.00421381080719046,0.0431195433695549,0.0322575862347548,823624/821030/819811/828470,4
GO:0004601,MF,GO:0004601,peroxidase activity,6/535,76/26522,0.0789473684210526,3.91372356123955,3.64979868791178,0.00434905541082144,0.0431195433695549,0.0322575862347548,836531/833954/836533/842368/824073/838016,6
GO:0016298,MF,GO:0016298,lipase activity,8/535,128/26522,0.0625,3.09836448598131,3.41449964251664,0.00450971750911144,0.0431195433695549,0.0322575862347548,829860/820641/826789/841689/818526/817604/818802/820657,8
GO:0051139,MF,GO:0051139,metal cation:proton antiporter activity,5/535,54/26522,0.0925925925925926,4.5901696088612,3.78917836314641,0.00459735946244283,0.0431195433695549,0.0322575862347548,831754/823624/821030/819811/828470,5
GO:0016209,MF,GO:0016209,antioxidant activity,7/535,102/26522,0.0686274509803922,3.40212571009712,3.48757195238623,0.00464730895022551,0.0431195433695549,0.0322575862347548,836531/833954/836533/842368/824073/838016/843864,7
GO:0016857,MF,GO:0016857,racemase and epimerase activity, acting on carbohydrates and derivatives,4/535,34/26522,0.117647058823529,5.83221550302364,4.04533912239925,0.00470066300884037,0.0431195433695549,0.0322575862347548,828492/818050/839942/834475,4
GO:0008081,MF,GO:0008081,phosphoric diester hydrolase activity,5/535,56/26522,0.0892857142857143,4.4262349799733,3.68265275002425,0.00537391145981782,0.0466064684787837,0.0348661432512582,821175/826789/841689/818802/841256,5
GO:1902936,MF,GO:1902936,phosphatidylinositol bisphosphate binding,5/535,56/26522,0.0892857142857143,4.4262349799733,3.68265275002425,0.00537391145981782,0.0466064684787837,0.0348661432512582,833474/824681/841165/818802/829174,5
GO:0000287,MF,GO:0000287,magnesium ion binding,8/535,133/26522,0.0601503759398496,2.98188461808727,3.28765688675322,0.00566791427913631,0.0482784841276432,0.0361169725681806,826958/841567/821175/829444/840085/822148/834447/839154,8
GO:0042887,MF,GO:0042887,amide transmembrane transporter activity,5/535,57/26522,0.087719298245614,4.34858173471061,3.63124998740194,0.0057950042619931,0.0484950356661528,0.0362789740501507,837525/818255/841257/839920/824581,5
GO:0060089,MF,GO:0060089,molecular transducer activity,11/535,224/26522,0.0491071428571429,2.43442923898531,3.09339616932922,0.00605440345136663,0.0489483126491845,0.0366180690457322,817474/835920/830066/828950/836153/825144/831793/823679/823680/828011/820538,11
