"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"41","AT1G01800",816.247190700239,-0.285581375816859,0.0886292136530258,-3.22220365098669,0.00127208683399377,0.00310484512924009
"42","AT1G01860",101.355259947647,1.41229970964156,0.18074488828966,7.81377400492909,5.55005704991225e-15,8.46268394217229e-14
"43","AT1G01880",13.9838915335085,0.725344655343413,0.302406673467054,2.39857357321989,0.0164590696262573,0.0308789873066576
"44","AT1G01900",6.90123625987442,0.996779193947987,0.365439652164049,2.72761641503677,0.00637937429035474,0.0132460451834242
"45","AT1G01920",102.742858458844,0.926865747139048,0.251150705615327,3.69047638097691,0.000223834472472519,0.000641967880018228
"46","AT1G01970",383.552955617729,1.35071024621386,0.229577954988736,5.88344924616186,4.01803348805203e-09,2.68657945156179e-08
"47","AT1G02020",225.091836687456,-0.479158641819523,0.162041176855198,-2.95701778473075,0.00310630200566134,0.00693586426940993
"48","AT1G02030",1.70271711338949,-3.00162600833553,1.11356437818394,-2.69551187802068,0.00702805719934888,0.0144498798594886
"49","AT1G02065",6.62325764196396,-1.68165392834303,0.7311522471541,-2.30000514241543,0.0214479287062823,0.039015242420268
"50","AT1G02100",565.353492100257,-0.794826650329523,0.159028400057325,-4.99801702112962,5.79228733909646e-07,2.70257644908298e-06
"51","AT1G02110",192.157218628405,0.916913377405157,0.214024366558217,4.2841541463259,1.83435707533651e-05,6.52591276211976e-05
"52","AT1G02120",1827.35534618912,-0.959780528044355,0.131836285433578,-7.28009382915991,3.33588077374595e-13,4.09645414815049e-12
"53","AT1G02150",942.496983360171,1.24598170290511,0.159639697144865,7.80496158029194,5.95196741551771e-15,9.03173112025286e-14
"54","AT1G02160",174.790549964048,0.439759141884184,0.162060029853407,2.71355708302641,0.00665650988416863,0.0137656649412628
"55","AT1G02170",892.118390247527,-1.48609765627805,0.171642902652553,-8.65807809884383,4.79784778794652e-18,9.90056350468664e-17
"56","AT1G02180",23.9182834829028,1.82463107410334,0.248230317159507,7.35055691416968,1.9738271131039e-13,2.48483278309444e-12
"57","AT1G02220",561.211559201235,-5.00139119636917,0.389997944155696,-12.824147591846,1.20100133870997e-37,8.90358500865866e-36
"58","AT1G02230",139.223476355275,-2.89925855095754,0.384645569159009,-7.53748069241118,4.79137546684708e-14,6.52824907357915e-13
"59","AT1G02250",4.73690744809092,-4.49584194251128,1.05060801601405,-4.27927626096767,1.87502015517715e-05,6.66196446291601e-05
"60","AT1G02270",689.650954908856,-0.761827660673939,0.274108018402741,-2.77929724607546,0.00544766500679664,0.0114891463716138
"61","AT1G08795",4.74285016540146,-3.30978584664997,0.942908807508577,-3.51018658463413,0.00044779235517096,0.00120945682975395
"62","AT1G02280",652.34042202272,1.33040064882679,0.218881256698562,6.07818444070332,1.21550899211638e-09,8.8531515012962e-09
"63","AT1G02290",93.6081349206736,0.655203489057843,0.222604396898011,2.94335376204646,0.00324677174719002,0.00721293717380988
"64","AT1G02305",1758.92501446029,-1.13749551303178,0.276388637214994,-4.11556540273743,3.86231455342456e-05,0.000129240793065809
"65","AT1G02310",51.3610975318255,-5.59124896379465,0.701560671445057,-7.96972976304093,1.59021716271957e-15,2.5821092543333e-14
"66","AT1G02330",435.380874252846,-0.38941793385569,0.132664705680451,-2.93535444757765,0.00333166875639013,0.00738589233570257
"67","AT1G02340",117.602737985586,1.93493326988084,0.435942524484959,4.43850544786116,9.05856920279065e-06,3.42053810164714e-05
"68","AT1G02350",23.5714728643387,1.42856996943268,0.404321846765362,3.53324951610075,0.000410484860689169,0.00111677445479478
"69","AT1G04107",168.144330971197,1.725316075071,0.37272938312378,4.62887057792823,3.67665449787517e-06,1.4991218284114e-05
"70","AT1G02360",504.123389479367,-3.73900483507227,0.526778086572942,-7.09787466558659,1.26689994231808e-12,1.42975924807583e-11
"71","AT1G02370",44.6096920123502,0.779865070478763,0.270046103346303,2.8878960326218,0.00387828039474702,0.00846890585456114
"72","AT1G02390",413.733587758053,-1.76086712770473,0.416420162391472,-4.22858277945091,2.35167990228381e-05,8.19292533045649e-05
"73","AT1G02400",229.477544311701,-2.68303419188308,0.399740790708863,-6.7119349694717,1.92060293157304e-11,1.83940127652785e-10
"74","AT1G02410",476.91815007917,-0.378627499800337,0.160762126368235,-2.35520335761839,0.0185125714262387,0.0342932691959383
"75","AT1G02430",6.93925170664785,-3.46718818667118,0.819862662147955,-4.22898656902792,2.34746358135163e-05,8.18341563239394e-05
"76","AT1G02440",19.3558642233225,-4.40719014718116,0.624717375458395,-7.05469436310672,1.72980508986451e-12,1.91295070158899e-11
"77","AT1G02450",269.735097013152,-2.47477681226715,0.489839775151698,-5.05221694481781,4.36711261238876e-07,2.07543892725179e-06
"78","AT1G02470",245.168995564482,-3.73385306861385,0.438580636870206,-8.51349274162973,1.68771064392898e-17,3.29140947369604e-16
"79","AT1G02500",3600.83854905201,-0.386147663606401,0.139788411902734,-2.76237249104086,0.00573829705643067,0.0120444065384643
"80","AT1G02520",14.2692758410567,-3.04220096542287,0.710556215312453,-4.28143600726245,1.85691124811568e-05,6.59975332703971e-05
"81","AT1G02560",4743.09408496858,0.43073764902927,0.159451041603501,2.70137870971306,0.00690526614380517,0.0142359690968448
"82","AT1G02580",92.4919443179685,-6.2749229573996,0.579027134388128,-10.8370101930205,2.29860679513255e-27,1.01019410010436e-25
"83","AT1G02620",19.4627634123645,2.58753788071131,0.650956698929131,3.97497696078401,7.03860695575772e-05,0.000222826812296008
"84","AT1G02640",163.155345907356,2.23300353747675,0.68002072777676,3.28372863688622,0.00102443510844447,0.00255679122848905
"85","AT1G02690",52.5806526513447,0.783196822498187,0.209060392146034,3.7462707041662,0.000179482906645425,0.00052488439879386
"86","AT1G02700",4.74433648319754,1.34503588486709,0.490464316874335,2.74237256124732,0.00609971138156735,0.0127193337626054
"87","AT1G02720",72.5473345441101,0.872703971882643,0.159494030980245,5.47170302561817,4.45731315214735e-08,2.51579392422405e-07
"88","AT1G02730",113.173659102053,1.01168215373593,0.20638820939739,4.90184084008397,9.49427461265783e-07,4.28107594555601e-06
"89","AT1G02740",213.144920306387,-0.581006893558874,0.0925317135756584,-6.279002853263,3.407513399487e-10,2.70463698737941e-09
"90","AT1G02750",240.021439695597,-0.876146854764386,0.128565258146834,-6.81480259436605,9.43932915261065e-12,9.42135762838537e-11
"91","AT1G02800",6.99271740020091,1.08358387179082,0.361985891888469,2.99344227516105,0.00275849685160884,0.00622747705103285
"92","AT1G02816",282.206861558316,-0.892697681493183,0.303064298312013,-2.94557190162375,0.00322358215348219,0.00716937695508796
"93","AT1G02850",143.443645117739,-2.31692302122166,0.301937867263677,-7.67350926274618,1.6735344153564e-14,2.40364518964887e-13
"94","AT1G02880",314.967172074865,-0.861886525392288,0.16599824313413,-5.19214245355517,2.07887839987993e-07,1.04791081979296e-06
"95","AT1G02910",853.239813475689,0.62481632753262,0.116700100082679,5.35403420468322,8.60145895366456e-08,4.64183635396535e-07
"96","AT1G02920",13053.1809370062,-4.2050809033889,0.275824149184361,-15.2455139110326,1.76340017253312e-52,2.81351775353871e-50
"97","AT1G02930",18726.395859779,-4.27129392696398,0.336461536851113,-12.6947465286472,6.32343401762845e-37,4.57991349342576e-35
"98","AT1G02940",4.49777540435311,-3.23574132351893,0.96779553857042,-3.34341417640611,0.000827542870676338,0.00210840533748572
"99","AT1G02970",18.2859751305197,0.971845302908565,0.294025878432893,3.30530532920549,0.000948729847382267,0.00238869454312896
"100","AT1G02990",402.663282247428,-0.596114300005508,0.136939672810902,-4.35311614062837,1.34216000121105e-05,4.90973233205929e-05
"101","AT1G03000",374.25396145575,0.443664909825271,0.146395360894081,3.03059405103874,0.00244073158500311,0.0055718017665732
"102","AT1G03020",16.9432140488528,2.43337889451343,0.65155729286114,3.73471208315066,0.000187930063160295,0.000547292615008633
"103","AT1G03030",263.322738940474,-1.02465415482066,0.14232768543539,-7.19926099891373,6.05397707305929e-13,7.15493651071495e-12
"104","AT1G03040",648.673516802389,-0.552736841378588,0.12812144022681,-4.31416350300225,1.6020834883671e-05,5.77421415073937e-05
"105","AT1G03050",3.69375956404141,-4.74854766802214,0.995768882926837,-4.76872470051973,1.85395807223802e-06,7.91400714124402e-06
"106","AT1G03060",907.309510468939,-1.22302385215942,0.297494655161475,-4.11107840406608,3.93815433342944e-05,0.000131478820490447
"107","AT1G03080",953.502228301521,-1.12666400864388,0.25571396352939,-4.40595418839688,1.05319222195229e-05,3.9290386890792e-05
"108","AT1G03100",8.12830653114554,1.05961846703067,0.390898054943141,2.71072842044403,0.00671355890464426,0.0138706146159761
"109","AT1G03106",1.41733158883298,-2.68167991776238,1.14885227992745,-2.33422517813319,0.019583934184172,0.03602632324063
"110","AT1G03110",80.6962889401186,0.781469355310526,0.245642000096112,3.18133444201221,0.00146598285993494,0.00352034143418556
"111","AT1G03120",3.09890362411252,1.2785760511737,0.526315135283218,2.42929751675425,0.0151281124692561,0.0286283438202046
"112","AT1G03130",12757.5580940629,1.61700925088122,0.362489412882415,4.46084545759064,8.16369467912242e-06,3.10983095925463e-05
"113","AT1G03150",215.686043159595,-0.575926268090081,0.146076671067424,-3.94263001670028,8.05929341141603e-05,0.000252098354976906
"114","AT1G03160",692.443958700818,0.570739730468158,0.245909846888893,2.32093077072278,0.0202905805111034,0.0371462544020515
"115","AT1G03210",397.904806488596,-1.54905632191384,0.167503892719187,-9.24788252241256,2.28983825200973e-20,5.80848601759796e-19
"116","AT1G03220",1766.91509484709,-0.894476544099145,0.372970084679364,-2.39825278445083,0.016473492258348,0.0308981474183752
"117","AT1G03270",22.8301844126157,1.07923594156839,0.302059672523274,3.57292296768028,0.000353018633359783,0.000974885773148841
"118","AT1G03280",720.300414593217,-0.446272233001327,0.129889922581958,-3.43577256903619,0.000590866762870466,0.00155599861079798
"119","AT1G03290",1601.51625267785,-2.39275542126751,0.178279863908307,-13.4213442214548,4.5341351497761e-41,4.0582352734866e-39
"120","AT1G03310",509.05274571189,1.8822702070303,0.296851816783564,6.34077374841425,2.2861406680882e-10,1.87332509229497e-09
"121","AT1G03320",1.0947999017439,2.40553013860617,0.974228552299577,2.46916407133433,0.0135429108155957,0.0259474251947255
"122","AT1G03340",97.4194460669618,-1.14467186798521,0.226154424631846,-5.06146129950194,4.16055199892677e-07,1.98584508806351e-06
"123","AT1G03350",621.731446813595,-0.665824117822206,0.156347000088809,-4.25863059376899,2.05683044522123e-05,7.24017469910167e-05
"124","AT1G03370",1082.88652455223,-1.4415804729115,0.166720034963523,-8.64671407504748,5.30035564473936e-18,1.08763495420197e-16
"125","AT1G03400",812.287853586248,-1.24881738543786,0.122941166433272,-10.1578455912542,3.05757970893787e-24,1.03891651283015e-22
"126","AT1G03430",364.044050291176,-0.764402402347381,0.131772363386508,-5.8009311110652,6.59476912707602e-09,4.25567487221453e-08
"127","AT1G03440",137.083418955332,0.844770303001884,0.267170564496447,3.16191383056766,0.00156735936933019,0.00373890775665354
"128","AT1G03457",72.0086087395318,1.01352837900324,0.433259452562504,2.33931048245745,0.0193193705880665,0.0356140239122612
"129","AT1G03470",36.8108393990918,1.335358437301,0.278009063057073,4.80329102446152,1.56078774609171e-06,6.76351596013525e-06
"130","AT1G03475",2052.18154646768,0.711430693752258,0.177332475470266,4.01184662801116,6.02456370048074e-05,0.000193506701031634
"131","AT1G03510",13.1042274297379,1.31249206212833,0.307741208898406,4.26492138256864,1.99972602111799e-05,7.05834683119204e-05
"132","AT1G03520",149.807776980859,0.544648717751637,0.165978321750941,3.28144490199696,0.00103276699837799,0.00257583413800256
"133","AT1G03550",9.21363323706043,-1.19825944708065,0.500334655639419,-2.39491594990415,0.0166241755804005,0.0311542342266796
"134","AT1G08825",13.2851577056657,-1.46251732689068,0.591634294289376,-2.47199552326042,0.0134361198862173,0.0257607530176535
"135","AT1G03560",109.374397263044,0.499300194421237,0.155899282494439,3.20271002170294,0.00136140989803713,0.00329654561484246
"136","AT1G03600",3898.80068992802,2.05361685660729,0.40076017510008,5.12430372128281,2.98639260958268e-07,1.46283409294308e-06
"137","AT1G03630",2128.81230767341,1.36077623496813,0.24424754341069,5.57129957569337,2.52846123717084e-08,1.48655966675641e-07
"138","AT1G03650",37.8136909110367,-0.535141488353719,0.240643836388723,-2.22379054616334,0.0261625397623637,0.0466094991898798
"139","AT1G03660",53.9989456696824,-4.06504844587375,0.401776444606045,-10.117687336946,4.6118373526737e-24,1.55028144780411e-22
"140","AT1G03670",1.41306195016337,-3.33945031398024,1.22870573559355,-2.71786011674068,0.00657056101852568,0.0136058132705632
"141","AT1G03680",3435.5587645414,1.70173439541909,0.291376498479619,5.84032824987126,5.20980699580054e-09,3.4221220296401e-08
"142","AT1G03687",118.571811781841,0.918640802134936,0.162913429616583,5.63882796094196,1.71211482877798e-08,1.03792247522119e-07
"143","AT1G03750",129.395487786186,-0.63665706330314,0.185292848163019,-3.43595054863108,0.000590478741458675,0.00155516279060252
"144","AT1G03770",55.1420266608531,-0.667665198465687,0.17918886681795,-3.72604174758252,0.000194510202429765,0.000564928853330505
"145","AT1G03780",36.0444008800684,0.724424650541672,0.256852258320663,2.82039432036948,0.00479646693027016,0.0102522676313648
"146","AT1G03790",7.95534111053754,-4.66424644446882,1.16121752182594,-4.01668624250055,5.90222218728576e-05,0.000189798638994681
"147","AT1G03820",80.0809023867487,-1.01895030839371,0.357334525560202,-2.85153052814105,0.00435093080948772,0.00940033309423026
"148","AT1G03830",59.1547545258734,1.0206702513389,0.295088768620455,3.45885835001636,0.000542470115159612,0.00144287351964053
"149","AT1G03850",1184.68926678363,-3.07637198550266,0.325391426790661,-9.45437320166958,3.2496302643611e-21,8.75769389971881e-20
"150","AT1G03870",817.578054406166,1.77904786083098,0.682554745502311,2.60645446032572,0.0091484988369741,0.0182671304427764
"151","AT1G03900",1605.18986138714,-0.924413360368701,0.153354959682503,-6.0279325969147,1.66070277813664e-09,1.17611301926705e-08
"152","AT1G03905",50.7255224066343,-1.36931034815866,0.227501231370753,-6.01891400722629,1.75591115011796e-09,1.23677708583804e-08
"153","AT1G03930",708.239398393616,0.658453776836725,0.142099080208223,4.63376522826094,3.59074196678761e-06,1.46626403235775e-05
"154","AT1G04217",5.49693086474419,-1.21692017307505,0.524768532674214,-2.31896559588595,0.0203969018557746,0.0373308857880309
"155","AT1G03950",349.366738080766,-0.665151453741005,0.139311759040674,-4.77455355040637,1.80106355150529e-06,7.70764184199094e-06
"156","AT1G04020",46.5358215239507,1.10119382881695,0.325558595987592,3.38247505176893,0.00071835802426952,0.00185556158826447
"157","AT1G04040",291.981089574443,1.39422877472741,0.386426350472076,3.60800647529383,0.000308558790914872,0.000862272808524387
"158","AT1G04070",80.4599337992736,-0.72603773006408,0.264340021744192,-2.74660539585899,0.00602155350686304,0.0125801845634415
"159","AT1G04090",4.05399917948297,2.01302870817836,0.534838917603496,3.76380372093776,0.000167348253485524,0.000492669320128929
"160","AT1G04110",6.87980445145502,1.18507920051602,0.400032693449377,2.96245586903758,0.00305195555558903,0.00682906071371536
"161","AT1G04120",824.393458973496,-1.05182318551,0.175978998663236,-5.97698130742771,2.27310269545822e-09,1.5723900455105e-08
"162","AT1G04130",124.093095449901,-0.776710008851092,0.20668996715148,-3.75785056021539,0.000171379175901244,0.000502922390376328
"163","AT1G04140",1684.40602257255,-0.303353398263469,0.112678765131737,-2.69219668771493,0.00709830692285649,0.0145766202040155
"164","AT1G04180",3.87677053891577,5.4572372860957,0.971931274175725,5.61483865278836,1.96745743115989e-08,1.17715972063257e-07
"165","AT1G04200",568.275695763078,-0.91929054222122,0.200705111775847,-4.58030457763283,4.64299274202084e-06,1.85804097044375e-05
"166","AT1G04230",250.366343771375,-0.696963170465998,0.1127308177978,-6.18254337262157,6.30769726292829e-10,4.80729935393406e-09
"167","AT1G04240",345.382507183691,2.39018696840565,0.394137746495843,6.06434422903175,1.32493117185612e-09,9.57726019104665e-09
"168","AT1G04250",376.875947788059,1.68938409539312,0.542694380009323,3.11295667989798,0.00185223203105929,0.00434734515082224
"169","AT1G04260",212.414948662701,-0.534517819131718,0.161850389514258,-3.30254267991509,0.000958125060087724,0.00240930566397008
"170","AT1G04280",915.918197947109,-0.901449513001667,0.215193030006889,-4.18902746512194,2.80152495479353e-05,9.62608871015042e-05
"171","AT1G04300",1161.08221720516,-0.560622438910619,0.197164480209635,-2.84342513577769,0.00446314931875665,0.00961636380275798
"172","AT1G04330",1.85923217847515,2.04862721617314,0.706468479381608,2.89981404119594,0.00373384104942594,0.00819004903628813
"173","AT1G04360",27.9581919563164,1.45518017048881,0.325219384873595,4.47445705321166,7.6605721458633e-06,2.93902208586196e-05
"174","AT1G04420",804.473878756243,1.83403452876965,0.179595741964139,10.2120156564506,1.75187136568154e-24,6.05536950228825e-23
"175","AT1G04430",1110.20000729004,0.990481811148234,0.231100828594807,4.28592929402629,1.81976864530439e-05,6.47819984354278e-05
"176","AT1G04440",1586.70544991723,-0.586197923778588,0.183439389946098,-3.19559459912528,0.00139543029572383,0.00336597110552665
"177","AT1G04445",2.33772082695486,-2.82517652070866,1.14085741364779,-2.47636250324693,0.0132728738001578,0.0254810476355284
"178","AT1G04267",1.87767592593222,-3.10277925442408,1.25958638804618,-2.4633318396184,0.013765244951342,0.0263207262994919
"179","AT1G04490",52.6717535253219,-3.23309405083425,0.42042547763544,-7.69005263196187,1.47074512264864e-14,2.12485998100247e-13
"180","AT1G04500",13.9154265825586,-3.25225306970536,0.816832107279283,-3.98154411502997,6.84690096574182e-05,0.000217195022999141
"181","AT1G04520",105.677091961495,1.20959135703744,0.42412898003948,2.85194224861702,0.00434529943726767,0.00939000912844829
"182","AT1G04530",1931.05015374938,-0.853587453495562,0.281971457542056,-3.02721226090144,0.00246820574298519,0.00562926808048974
"183","AT1G04540",32.0127813016352,-1.58833854200134,0.404825985064357,-3.92350936106246,8.72683728658751e-05,0.000271011993478256
"184","AT1G04555",164.935797201345,-1.04174511345168,0.218534906348792,-4.76695064809925,1.87035100714535e-06,7.97959922994564e-06
"185","AT1G04580",31.8244937348117,-6.16365414796141,0.994777533128857,-6.19601261859522,5.79114858598323e-10,4.43357126447075e-09
"186","AT1G04590",194.382984516116,0.750021941773595,0.140626996113729,5.33341365812172,9.63834030638956e-08,5.14590147589926e-07
"187","AT1G04600",130.870005330851,-4.43421865516072,0.387871861519528,-11.4321741148977,2.88786352231715e-30,1.50319099372054e-28
"188","AT1G04610",2.39446413611777,3.75509923924841,0.800640282358355,4.69012029745424,2.73044472578255e-06,1.13646374238715e-05
"189","AT1G04620",319.098190293477,1.71886547297564,0.401086948127084,4.28551834210028,1.82313604509994e-05,6.48913828661662e-05
"190","AT1G04630",322.540599384078,0.416513978548554,0.157789677848773,2.63967823641636,0.0082984773855565,0.0167644623428923
"191","AT1G04635",15.8994404938003,0.814371506531353,0.359781867656907,2.26351458964561,0.0236039862754888,0.042505321813504
"192","AT1G04645",1.11373979618222,-3.01749733881124,1.2167177158726,-2.48003074126949,0.0131371056023558,0.0252490215740808
"193","AT1G04650",27.8392779488448,1.13868823736237,0.407181319742239,2.79651394146273,0.00516571822325565,0.0109522179912993
"194","AT1G04660",5.25160407399275,1.34522207140189,0.539724731485815,2.49242251267346,0.0126875011001401,0.0244874999318798
"195","AT1G04680",706.737195214158,1.03581507808581,0.331008720744106,3.12926824331789,0.00175242250798858,0.00413734063702472
"196","AT1G04690",1405.74650556233,-0.360003999499923,0.140460315650661,-2.56302997634784,0.0103763089322117,0.0204297210113062
"197","AT1G04710",201.074524035744,0.711517226203328,0.215492237622833,3.30182299860223,0.000960586660228322,0.00241440605992091
"198","AT1G04730",44.7408454459259,0.767347397345149,0.319484005760015,2.40183353003766,0.0163131302303363,0.0306339020393641
"199","AT1G04750",1579.29045658152,-0.540872166415805,0.163600262546982,-3.30605928129534,0.000946180671928162,0.00238309380399385
"200","AT1G04760",15.7419454657718,2.28739274997869,0.386135966307409,5.92380132794378,3.1458348274962e-09,2.13254283349173e-08
"201","AT1G04770",539.767219582495,-1.74380053884834,0.391868880659348,-4.44995922083497,8.58865958544751e-06,3.25858489629122e-05
"202","AT1G04780",1248.13396533185,-0.915482762424098,0.137049870846421,-6.67992429887068,2.39065708356172e-11,2.25235291681052e-10
"203","AT1G04800",96.0743364883292,1.78052325796861,0.237996447436237,7.48130183096803,7.3589944084198e-14,9.77853584095276e-13
"204","AT1G04820",2712.7713108952,1.47182684392399,0.245485563181629,5.99557393456582,2.02768014638932e-09,1.41417362886285e-08
"205","AT1G04850",1582.62200837872,-0.688694901966258,0.0797139703402086,-8.63957596174171,5.64220405212026e-18,1.15134428933813e-16
"206","AT1G04860",434.852132169955,-0.447671667937424,0.169927945136068,-2.63447938229911,0.00842664213580259,0.0169875303558049
"207","AT1G04870",341.817646258917,-0.593103539572019,0.15645088807192,-3.7909886411087,0.000150048817236225,0.0004456731226099
"208","AT1G04940",12.5674008436428,0.954632530817615,0.284375930588954,3.35693857367089,0.000788106195372899,0.00201796978831498
"209","AT1G04950",226.813627297541,0.398651875456008,0.148126947296463,2.69128529772601,0.00711772967115914,0.014612416960334
"210","AT1G04960",439.610622702751,-0.960669805895947,0.165821331614397,-5.79340303532177,6.89743150066826e-09,4.43797915785253e-08
"211","AT1G04970",592.473334636708,-1.10575331397421,0.202361033956052,-5.46426005223098,4.64841670804024e-08,2.61427430594202e-07
"212","AT1G04980",325.531683122332,-2.29912219767886,0.360363677311379,-6.38000537355007,1.77081770132819e-10,1.47470647602755e-09
"213","AT1G05000",354.034387164423,-4.4450865815704,0.339683041299605,-13.0859832288471,3.9600248699475e-39,3.15912418791681e-37
"214","AT1G05010",5020.46554192735,-0.746154606943719,0.178020075428675,-4.19140709353687,2.77229710711668e-05,9.53309975081916e-05
"215","AT1G05020",13.4220796956521,1.56539853164339,0.286831899271961,5.45754686147774,4.82757766249883e-08,2.7081173241503e-07
"216","AT1G05060",392.78678651346,-0.441713256108112,0.144093650126959,-3.06545955161053,0.00217335772479939,0.0050192528840564
"217","AT1G05065",18.1132805202911,2.25863050635664,0.439976755137561,5.13352235085798,2.84369242361394e-07,1.39876870240285e-06
"218","AT1G05070",199.473450097487,0.692328308763388,0.188642990169902,3.67004524334479,0.000242507542193585,0.000690933108698026
"219","AT1G05085",1.09012746757239,-2.99827230758362,1.27698319822061,-2.34793403058201,0.0188778644946876,0.0348643533336715
"220","AT1G05100",120.693722509242,-4.27273992793228,0.562093816443037,-7.60147114759317,2.92783054576887e-14,4.10082525170096e-13
"221","AT1G05120",399.708579744761,-0.735795634417765,0.197753104700701,-3.72077917831626,0.000198609048114268,0.000575467037949724
"222","AT1G05135",618.846728133086,1.61197097300247,0.319488111317265,5.04548030396572,4.52383496782245e-07,2.14667668796368e-06
