"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"24","AT5G60630",2.22576090591496,2.73010075768129,1.22292625706312,2.23243285677559,0.0255863682586396,0.0495858279554474
"25","AT2G35160",16.2900043549138,-0.722964977569904,0.323830946388212,-2.23253825995742,0.0255794094687772,0.0495767034302035
"26","AT2G32990",151.34072056882,-1.30733918808955,0.585417631890693,-2.23317357877881,0.0255374999537598,0.0494998316305652
"27","AT3G07430",680.212149788386,-0.64039466022432,0.286721016413344,-2.23351140504158,0.0255152390694577,0.0494623428405093
"28","AT3G63120",285.610342374447,-0.587734799715632,0.263145061033769,-2.23350116246419,0.025515913751852,0.0494623428405093
"29","AT5G19950",182.669703840147,0.396981518120005,0.177739521878131,2.23350166538762,0.0255158806237379,0.0494623428405093
"30","AT3G58030",715.480355545455,0.236085958952888,0.10568490529431,2.23386640027201,0.0254918649368841,0.0494287732325165
"31","AT1G55160",319.09322430468,-0.473902029272554,0.212125413569322,-2.23406531682582,0.0254787756731154,0.0494077420161144
"32","AT3G55130",834.599661655319,0.886530920156814,0.396719061899384,2.23465672638048,0.0254398936162383,0.0493366860174411
"33","AT1G50350",1.04446912984399,2.63215280452458,1.17773059435989,2.2349362554814,0.025421533928316,0.0493054209285855
"34","AT1G74330",308.611916029962,1.0002408155946,0.447536763888278,2.23499139356581,0.0254179137703424,0.0493027403757042
"35","AT2G25220",34.7070063650062,-0.556593226274259,0.249031761513845,-2.23502906974906,0.025415440351277,0.0493022838586017
"36","AT3G62280",4.94633808238297,1.46370921492154,0.654852125327184,2.23517517667096,0.0254058504883471,0.049288021171977
"37","AT5G44190",1863.9854972362,-0.828671970938383,0.370703702912205,-2.23540246409311,0.0253909384922812,0.0492634299847158
"38","AT5G05310",150.18643391492,0.393702407749526,0.176086514689073,2.23584644425901,0.02536183144789,0.0492112908452011
"39","AT3G42570",1.91139871195481,-2.37354290541969,1.06124764341091,-2.23655894093767,0.0253151809900605,0.0491250988398558
"40","AT1G73910",3.14144000567074,-1.36688181522463,0.611093386859728,-2.236780571704,0.025300684948177,0.0491012940466384
"41","AT3G22850",333.127261412552,0.708078252156012,0.316542525830781,2.23691350884885,0.0252919934725622,0.0490887510314602
"42","AT1G45170",103.066885954875,-0.425836996468844,0.190365002630198,-2.23695002014668,0.0252896068038957,0.0490884437644743
"43","AT1G74770",25.0323214868462,-1.48341849931063,0.663095536139571,-2.23711127350795,0.0252790683336476,0.0490723119776104
"44","AT1G07330",1.43479835936308,-2.51082449060432,1.12228782325744,-2.23723757718108,0.0252708166021498,0.0490606168087387
"45","AT2G37230",141.290504179938,-0.675840487250366,0.302020292669671,-2.23773204534158,0.0252385341982919,0.0490022624585028
"46","AT1G31935",13.9464267698911,-0.745576463038252,0.333173359966809,-2.23780335592416,0.0252338814817722,0.0489975473919753
"47","AT5G18820",59.8981791555152,-0.99509530865043,0.444582664996311,-2.23826835141826,0.0252035606753411,0.0489429864348633
"48","AT1G75730",100.128759437566,-0.62060210407604,0.27721980572723,-2.23866437842714,0.0251777619456669,0.0488971980870225
"49","AT4G26830",2.86253209901129,-1.78792643041519,0.798411421182845,-2.23935477747348,0.0251328413432602,0.0488142622069018
"50","AT2G35650",309.067297976385,-0.364688266801077,0.162789622021948,-2.24024272721703,0.0250751691752618,0.0487099539046495
"51","AT2G46230",451.22352443545,0.321331242516285,0.143437637639312,2.2402156630905,0.0250769252908725,0.0487099539046495
"52","AT1G71780",217.047281643866,0.477840769997937,0.21328402712811,2.24039641614099,0.0250651987489255,0.0486957635805697
"53","AT3G04050",4.48305858228507,1.42639376526287,0.636539263550669,2.24085747249325,0.025035308736086,0.0486419841371704
"54","AT5G45770",3.9526068540127,-1.82928265680405,0.816320248374682,-2.2408884998825,0.0250332983573787,0.0486419841371704
"55","AT1G71960",134.624893267152,0.483687537844557,0.215824417126334,2.24111592323416,0.0250185670281529,0.0486180322038798
"56","AT2G45030",430.179502830068,0.539122848992686,0.240487695857372,2.24178973926562,0.0249749647042517,0.0485375824852193
"57","AT1G48830",1114.1236820556,-0.415891623199632,0.1855104547922,-2.24187700723118,0.0249693224500835,0.0485336015054828
"58","AT3G14360",29.6137822256316,-0.75429648010264,0.336460793911869,-2.24185549624607,0.0249707131264761,0.0485336015054828
"59","AT1G19110",775.863341831182,-0.313596096094086,0.139872813577909,-2.24200892276621,0.0249607956312551,0.0485228880127884
"60","AT1G15710",167.008840190064,-0.495929864722647,0.221176020391696,-2.24224065449939,0.0249458229505744,0.0484980614048367
"61","AT3G13640",2.89119809145553,-1.64190602088083,0.732254418897721,-2.24226167641628,0.0249444650646025,0.0484980614048367
"62","AT3G24770",189.828973618782,-0.464423784410796,0.207097688959268,-2.2425348479004,0.0249268256930836,0.0484696833959695
"63","AT2G03470",537.134992539826,0.340098212857713,0.151611912965527,2.243215629995,0.0248829128718519,0.0483896459065817
"64","AT2G37035",334.189206825759,0.310983320799416,0.138633357349864,2.24320702278456,0.0248834676485432,0.0483896459065817
"65","AT2G46380",72.3939972865055,-0.546021566975294,0.24338661962225,-2.24343297023785,0.0248689077828663,0.0483698719361434
"66","AT1G69250",507.897391306844,0.422805470163979,0.188449856776494,2.24359666489658,0.0248583640447634,0.0483557049911487
"67","AT3G02900",362.704065398709,-0.383402458422526,0.170888473395794,-2.24358290997503,0.0248592498641258,0.0483557049911487
"68","AT5G42223",0.993864496975502,3.61882925618644,1.61297080839533,2.2435801301244,0.0248594288903155,0.0483557049911487
"69","AT1G56690",15.0781613765998,-1.26231639330858,0.562314725990746,-2.24485743474795,0.0247772862441053,0.0482086944595828
"70","AT4G37685",8.1792250646822,-1.20068956077655,0.534853958163974,-2.24489235322896,0.0247750439640414,0.0482085896549658
"71","AT1G76350",277.312619541041,0.324117578487153,0.144360159410842,2.245201029217,0.0247552300685345,0.0481742900335465
"72","AT3G02470",25154.1277688701,0.745536251233466,0.332032413796646,2.24537189820892,0.0247442678998568,0.0481572115527826
"73","AT3G54760",668.106854561664,-0.248207939592994,0.110535970637357,-2.24549473046476,0.0247363901452391,0.0481461334608122
"74","AT1G29950",531.194511596901,-0.451647700176007,0.201127775772816,-2.24557597000509,0.0247311811018813,0.0481402481658871
"75","AT2G21220",3.5299362792111,1.61434606390759,0.718880757353185,2.24563816376359,0.0247271939077923,0.0481367404201799
"76","AT1G02145",219.894253187902,-0.269637582376907,0.120039494042726,-2.24624057712985,0.0246886024579511,0.0480658615595408
"77","AT4G05631",31.3651071047654,-0.825719246032235,0.36758303837303,-2.24634751833755,0.0246817571092658,0.0480567816298406
"78","AT1G06163",1.46099181994397,2.75717582310433,1.22730939392488,2.24652058947174,0.0246706822416397,0.0480394642536092
"79","AT4G14600",150.495917703779,0.375467624881727,0.167131242709361,2.24654360725756,0.024669209651829,0.0480394642536092
"80","AT3G20770",2660.98805235617,0.442489308844418,0.196940795731312,2.24681385693247,0.0246519258068212,0.0480114290158663
"81","AT2G17055",2.61914233147306,2.4967364935599,1.11111478652328,2.24705541123458,0.0246364860571175,0.0479856013574043
"82","AT2G23430",295.278269697573,0.331252668444439,0.147407266039264,2.24719362447307,0.0246276554651735,0.0479726432259534
"83","AT4G11060",65.6521155504897,-0.573838730386246,0.255348294174934,-2.2472784955952,0.0246222343172371,0.0479663247059086
"84","AT2G30150",167.918098226356,-0.665728074051602,0.296225526737103,-2.24736902786379,0.0246164527028474,0.0479593027850911
"85","AT5G13090",250.368654638242,-0.60101919353307,0.267394452981359,-2.24768758974581,0.024596117903677,0.0479239236953919
"86","AT2G37210",3.01386962677679,-1.74785159652752,0.777469278305722,-2.24812946993413,0.0245679354075853,0.0478732462710037
"87","AT4G03445",2.91312666173649,-1.62858427030602,0.724308013955815,-2.24846921327225,0.0245462860853857,0.0478352915936802
"88","AT2G13420",11.3869119617986,-1.07937319897874,0.479994680181034,-2.24871908699413,0.0245303740381568,0.0478085118717647
"89","AT1G72150",7766.81113911981,-0.812114670291174,0.361132175887408,-2.24880175325161,0.024525111789469,0.0478024851893658
"90","AT4G17680",34.7327216886622,-1.14918340791,0.510942181219325,-2.24914569622646,0.024503228066153,0.0477640572577015
"91","AT2G27800",41.0085758175377,-0.478814517232309,0.212836258367976,-2.24968490286311,0.0244689545487193,0.0477014690047556
"92","AT5G53450",3038.78440914825,-0.898670707475525,0.399460708113141,-2.24970989442344,0.0244673670214397,0.0477014690047556
"93","AT5G53150",215.022471545424,-0.54186618009511,0.240849110312388,-2.24981599222972,0.0244606284134887,0.0476936788210961
"94","AT3G54260",36.5345627419705,-0.749689185070192,0.333208049649088,-2.24991318745064,0.0244544566485081,0.0476858657617053
"95","AT5G14390",300.131961368891,-0.479916904467883,0.21329262836454,-2.25003980750639,0.0244464184704655,0.0476744115161018
"96","AT3G22231",7389.92219243161,1.25392209252329,0.557253910709126,2.25018087522729,0.0244374658127318,0.0476611717032908
"97","AT1G75550",7.66648345844032,-0.971953603879319,0.431831919460966,-2.25076831998098,0.0244002150301363,0.047592733920566
"98","AT1G11220",9.73239893359132,-1.04121421216642,0.462566160928204,-2.25095197209643,0.0243885794664188,0.0475742510462889
"99","AT1G31430",9.13747040869145,-1.04250701067161,0.462943427695603,-2.2519101650517,0.0243279496345435,0.0474601844225432
"100","AT5G17020",930.988884130686,0.201340088100284,0.0894009956148625,2.25210118428269,0.0243158784884683,0.0474408367037877
"101","AT5G06600",2152.49550389982,0.227433817698212,0.100981766688738,2.25222656679443,0.0243079579693611,0.0474369905893315
"102","AT5G07990",17.3983565025136,-1.03124832687029,0.457891696072444,-2.25216647455239,0.0243117537679219,0.0474369905893315
"103","AT5G20810",13.1474788512361,1.34406422427915,0.59678582127313,2.25217184518869,0.0243114145043315,0.0474369905893315
"104","AT5G25130",251.834536760655,0.810882138981901,0.360024966014104,2.25229418937056,0.0243036871224965,0.047433855198146
"105","AT4G36980",946.765932222721,-0.447044056742326,0.198439751952142,-2.2527948777629,0.0242720853191067,0.0473793078807111
"106","AT5G46470",1205.48613942357,0.435006504298916,0.193098407743456,2.25277105794083,0.0242735879405196,0.0473793078807111
"107","AT2G20850",169.610856907963,-0.4344873343069,0.192855696766987,-2.25291418190181,0.0242645604914678,0.0473700818031322
"108","AT3G12550",137.307143761854,-0.470482794039123,0.208829571454983,-2.25295101053514,0.024262238020646,0.0473697457552788
"109","AT1G19370",165.109766382375,-1.20447841549256,0.534559114858106,-2.25321836633967,0.0242453839244425,0.0473410354965027
"110","AT5G42040",10.3531083087775,-1.06742454160993,0.473679965266449,-2.25347200616664,0.0242294038651508,0.0473140269253973
"111","AT2G27200",239.129519878076,0.780669358399375,0.346296713981319,2.25433660465368,0.02417500019118,0.0472119751074028
"112","AT3G12180",149.556754012805,0.338577510499989,0.150174428187893,2.25456167594907,0.0241608552731005,0.047188534516458
"113","AT4G39675",23.3134042575498,2.50590478588376,1.11145501366462,2.25461647576852,0.0241574123887413,0.0471859937499186
"114","ArthCp058",2.14671451068462,-2.59323949314741,1.1500799743358,-2.25483405590562,0.0241437467730787,0.0471634829887516
"115","AT1G14350",179.833983160651,-0.494146040788724,0.219133673747782,-2.25499820423526,0.0241334414996955,0.0471475330610847
"116","AT1G64180",90.1459500583722,-0.453496304077258,0.20110014171471,-2.25507699900385,0.024128496099148,0.0471420523785483
"117","AT3G32980",160.625603777126,-0.877538718676935,0.389125443896677,-2.25515635752142,0.0241235162041052,0.0471365033227102
"118","AT4G21550",14.1815370015849,-0.962426646058345,0.426761291070255,-2.25518730540139,0.0241215744084293,0.0471365033227102
"119","AT4G27380",223.580144756768,0.344233709226947,0.152619348810176,2.25550503203296,0.0241016467854608,0.0471021271324446
"120","AT2G40190",128.776919767727,-0.353561336065435,0.156724598862585,-2.25594028398461,0.0240743712166186,0.0470529964981716
"121","AT3G20640",45.244601350402,-0.913798663755919,0.405045815926719,-2.25603778097351,0.0240682651250782,0.0470452362413796
"122","AT5G25500",11.4941095633338,-1.30428045038004,0.57809917543624,-2.25615345220967,0.0240610225491791,0.0470352529715029
"123","AT5G46330",192.548418761742,-0.788443252554351,0.349420161058231,-2.25643320112533,0.0240435143141424,0.0470051985113811
"124","AT5G02810",1903.63793821166,-0.540724816241705,0.239602344325244,-2.25675928908152,0.024023119870199,0.0469694956617212
"125","AT1G63650",18.6901694737029,-1.04408643707044,0.462521665096539,-2.25737844486163,0.0239844374328099,0.0468980270022519
"126","AT3G56930",167.338640833824,-0.614063481827398,0.272010399202303,-2.25750002069112,0.0239768481971395,0.0468873492174687
"127","AT1G08500",41.4250767460112,-0.991961626553442,0.439364830816062,-2.25771740699182,0.023963283290529,0.0468649829196611
"128","AT5G22820",114.885973553404,0.306235736021044,0.135629362620411,2.2578867149742,0.0239527230820939,0.0468484894588872
"129","AT1G15160",32.5466126568191,-0.813984023970743,0.360456886291833,-2.25820078607605,0.0239331442835492,0.0468143522839909
"130","AT5G11610",296.819947235939,-0.542040999750282,0.239978553618561,-2.25870600341995,0.0239016787887105,0.0467569560462219
"131","AT4G05210",4.25983316444141,-1.47965974187689,0.654922541015052,-2.25928968574451,0.0238653710849086,0.0466900763436458
"132","AT3G07568",154.484208445298,0.42260570674763,0.186998902102734,2.25993683382942,0.0238251714535771,0.0466170551885997
"133","AT4G23000",42.5632387806957,-0.723148838426632,0.319988037184986,-2.2599246046457,0.0238259305628237,0.0466170551885997
"134","AT5G43310",423.642447037652,-0.521652970958872,0.230764507647659,-2.2605424736951,0.0237876034547762,0.0465503345922772
"135","AT2G40475",166.974344600258,-0.955630057254429,0.422723841902373,-2.26064859023289,0.0237810263116679,0.0465415981360813
"136","AT2G41530",1380.72660117215,0.247079838663283,0.109279778442082,2.2609840739587,0.0237602432799521,0.0465050554610453
"137","AT5G45430",4554.18230380392,0.54429140265785,0.240710229517552,2.2611893302115,0.0237475355390254,0.0464843131676907
"138","AT4G16765",225.906749930585,0.452222781467644,0.199970628090225,2.26144602228085,0.0237316516228655,0.0464573494712614
"139","AT3G11750",49.6983710574031,-0.525521300231762,0.232337645352897,-2.26188614175524,0.023704438803294,0.0464082014217707
"140","AT1G62975",25.9362300959037,-1.00606873468163,0.444765496901286,-2.2620206416437,0.0236961280068399,0.0463960540274355
"141","AT4G32551",686.032898737308,-0.307732403871666,0.136027446833506,-2.26228170148869,0.0236800042402418,0.0463686056362921
"142","AT2G46610",40.914364470572,-0.553513385556103,0.244644197473266,-2.2625240707644,0.023665043375961,0.0463434296852206
"143","AT2G01100",637.701459667172,0.452240954508246,0.199873552551278,2.26263529484334,0.0236581805305785,0.0463341090778907
"144","AT2G28190",4799.39316434591,-0.601196546649428,0.265669172700605,-2.26295185300609,0.0236386574325529,0.0462999897378597
"145","AT5G60940",213.749700617493,-0.282399321485439,0.124786792811419,-2.26305456789973,0.02363232569932,0.0462917039685506
"146","AT4G32650",238.293846780543,0.974412096040716,0.430542811227581,2.26321766530588,0.0236222747839003,0.0462761308327737
"147","AT2G40630",126.58836664078,-0.328482261901042,0.145130241895496,-2.26336191279536,0.0236133885900674,0.0462628368241368
"148","AT2G26000",133.03506337552,0.311698353866988,0.137693177331955,2.26371676437924,0.0235915407267342,0.0462241439712914
"149","AT4G31000",144.151003947707,-1.03863975744685,0.458770564918146,-2.26396337705791,0.0235763673596086,0.046198523088847
"150","AT5G23050",225.155862432546,-0.891869304701569,0.393931906328296,-2.26401895955668,0.0235729486983682,0.0461959333579178
"151","AT3G56100",13.7341530743372,-0.960142883757785,0.42407654020394,-2.26407922328372,0.0235692425992051,0.0461927798236555
"152","AT1G01060",2313.29525159976,2.42645728056012,1.07168182316915,2.26415828663087,0.0235643811276855,0.0461873611408295
"153","AT5G66140",557.147370111256,0.277904405793629,0.122716064073634,2.26461309602365,0.0235364325637756,0.0461366856155378
"154","AT3G03360",99.7580687464117,-0.458463384991819,0.20239822575752,-2.26515515773875,0.0235031598217405,0.0460771274910995
"155","AT3G10100",5.82126138216029,1.74702805645421,0.771266409907535,2.26514215323297,0.0235039575839796,0.0460771274910995
"156","AT2G39870",478.325331709389,-0.87501152484026,0.386265484966362,-2.26531118853775,0.0234935899346757,0.0460685988829589
"157","AT4G18197",169.345614895004,-0.897351726932224,0.396132585523773,-2.26528127128378,0.0234954245971239,0.0460685988829589
"158","AT5G55040",872.033125688338,0.410750950960886,0.181292740297149,2.26567787704926,0.0234711130220557,0.0460291238994806
"159","AT5G15080",326.815991185512,0.325576785774955,0.143691632539976,2.26580198178468,0.0234635100001626,0.0460183103448702
"160","AT5G22920",894.78100278599,-1.41147158312204,0.622929729102233,-2.26586004356583,0.0234599536983267,0.0460154322874578
"161","AT4G00900",162.005600574418,0.564356220421072,0.249043988302429,2.26609051785559,0.0234458416914699,0.0459918474284409
"162","AT1G03440",137.083418955332,-0.462733747151027,0.204182598233909,-2.26627416417204,0.0234346022498374,0.0459738937538221
"163","AT3G46020",35.403151424603,-0.475487187044642,0.209806353288748,-2.26631453047682,0.02343213239591,0.0459731425498309
"164","AT1G28420",747.032786729105,-0.771002750973955,0.3401888066251,-2.26639658906716,0.0234271122530307,0.0459686382043086
"165","AT4G12390",133.02044109245,-0.652267331699627,0.287800614640777,-2.26638616638733,0.0234277498352069,0.0459686382043086
"166","AT4G13564",4.55055025409865,-1.93274302268151,0.852747788870898,-2.26648845990045,0.0234214929289017,0.0459645494637662
"167","AT3G60820",1935.29141077851,0.350109694222787,0.154467082538236,2.26656507308684,0.0234168077407993,0.0459594491912035
"168","AT4G23660",150.801343439855,0.384354994590315,0.169572231467621,2.26661518377026,0.0234137437217469,0.0459575301119453
"169","AT2G27950",848.803044689041,0.459811072991239,0.20285098647082,2.26674309546621,0.0234059241355309,0.045946275421637
"170","AT4G22580",173.60388416353,0.385402057530335,0.170007334105974,2.2669731253482,0.0233918674934182,0.0459227741745396
"171","AT1G15250",133.030301954368,-0.638610623828145,0.281678612638933,-2.2671604984321,0.0233804229344362,0.045904397221274
"172","AT1G63420",147.120840544954,-0.602376444660373,0.265683008097307,-2.26727500932145,0.0233734311178935,0.0458947601476135
"173","AT1G72250",43.211193059262,-0.649991399487156,0.286681452002882,-2.2672949189633,0.0233722156583596,0.0458947601476135
"174","AT5G02230",295.327312061782,1.05413402696934,0.464745992053384,2.26819390590517,0.0233173907328294,0.0457928858387715
"175","AT2G35300",8.80245121751954,2.04288070437106,0.900526485673683,2.26854038928437,0.0232962901901457,0.0457555257309843
"176","AT2G35550",14.067134613616,0.980103887516467,0.432011682582465,2.26869764645631,0.0232867188327832,0.0457408050974037
"177","AT4G36790",217.758877913432,0.425708529254926,0.187586695475655,2.26939617532829,0.0232442445703834,0.0456614467309591
"178","AT1G10630",1093.17050159769,0.371960225668018,0.163860503518336,2.26998097577794,0.0232087373428291,0.0456040915421524
"179","AT2G44880",5.55499078057466,-1.48120587114496,0.652527995546146,-2.26994991978119,0.0232106217796399,0.0456040915421524
"180","AT3G06890",69.505164825441,0.848424870469153,0.373770087148295,2.2699111021491,0.0232129773690206,0.0456040915421524
"181","AT4G01730",24.0281645590571,-0.713434171341347,0.314299454947695,-2.26991857641012,0.0232125237886437,0.0456040915421524
"182","AT3G02640",72.5613099275076,-0.759985567920522,0.334723753364881,-2.27048591646278,0.0231781168431703,0.0455518543971985
"183","AT2G31585",91.8872315089708,0.753214420735567,0.331676990862107,2.27092756352433,0.0231513633462326,0.0455053594564727
"184","AT5G24920",20.68505921496,-1.05974830720058,0.466662284321171,-2.27091055524691,0.0231523931539401,0.0455053594564727
"185","AT1G80340",1.20007309137502,-3.44391625170432,1.51648030834413,-2.27099305724899,0.0231473982401329,0.0455036619518014
"186","AT1G33102",7.96279286382208,1.25438567561936,0.552336684984356,2.27105262011501,0.0231437927107472,0.0455006345046898
"187","AT1G67680",711.417543634497,0.226912638971717,0.099909926080989,2.27117212345626,0.0231365602648424,0.0454904753725645
"188","AT1G13448",13.6884540050148,-1.22037289926486,0.53721487766256,-2.27166623637592,0.0231066769522413,0.0454357749335825
"189","AT2G25450",6861.60026126052,0.52217146053529,0.229850876470525,2.27178363882484,0.0230995815335539,0.04542587766494
"190","AT2G30820",12.8941446652618,-0.868142726093938,0.38211497992542,-2.27194109548749,0.0230900683402253,0.0454112235931455
"191","AT4G20730",3.15388893146838,1.61871602338989,0.712462869334829,2.27200053934201,0.0230864777550309,0.0454082159344263
"192","AT1G61760",2.73866293194058,-1.5958137987065,0.702346808077359,-2.27211653894315,0.0230794724312531,0.0454018088172643
"193","AT2G22320",1.09033584268975,3.79607029479288,1.67072385181168,2.2721111515087,0.0230797977425473,0.0454018088172643
"194","AT3G25440",43.9927513741153,-0.653753715181323,0.28773249152847,-2.27208860462196,0.0230811592421146,0.0454018088172643
"195","AT5G58700",77.7795378494499,-0.857773073180052,0.377525343797606,-2.27209401242188,0.0230808326843645,0.0454018088172643
"196","AT2G38560",362.457610190753,0.343968234338375,0.151352977752036,2.27262284130216,0.0230489179693996,0.0453545881150427
"197","AT2G36240",335.895599314552,-0.274102173897166,0.120601422968862,-2.27279386220787,0.0230386050973242,0.0453383447997995
"198","AT5G07440",2735.72738390115,1.32568100684546,0.583248525884161,2.2729264593268,0.0230306120079098,0.0453266641581564
"199","AT3G03910",19.2624767371526,0.937154298135884,0.412296552563853,2.27301026969112,0.0230255610761425,0.0453207724219391
"200","AT5G12840",530.310967610943,0.30366961110163,0.133589331029738,2.27315765982862,0.0230166807670559,0.0453073416689729
"201","AT3G12833",2.48549273812924,2.19256769991922,0.964524591028741,2.2732107820918,0.0230134808608268,0.045305091142373
"202","AT1G70570",638.803245962765,0.267425981841663,0.117618471404188,2.27367333250465,0.0229856347073159,0.0452543164686264
"203","AT1G68650",118.844784891106,0.666326877469809,0.293040549781454,2.27383847718941,0.0229756998684038,0.0452387998213324
"204","AT3G55820",26.1975609242474,0.663523046564052,0.29176722894653,2.27415206622006,0.0229568451211544,0.0452057156676419
"205","AT3G04600",649.877523570759,0.403303157023528,0.177326881458786,2.27434867012684,0.0229450310373239,0.0451864910353307
"206","AT1G16240",1240.8450604751,0.499546370154143,0.219635625723695,2.27443233996373,0.0229400048530387,0.0451806318200796
"207","AT4G00980",24.6607973963724,-0.646973448012664,0.284432951404333,-2.27460793420157,0.0229294597288361,0.0451639009626726
"208","AT4G30560",127.184175231299,0.608569608316177,0.267539917081745,2.27468713810744,0.0229247046011162,0.0451585726243394
"209","AT2G01720",935.881519160756,0.343678911071648,0.151078551532342,2.27483588891886,0.0229157764335071,0.0451450222727355
"210","AT1G79320",1.90930147786127,2.50603877142486,1.10144390021103,2.27523051418662,0.0228921052773833,0.0451024226058024
"211","AT5G13230",6.27647763245636,-1.3786117439587,0.605839702026023,-2.27553879243701,0.0228736283314511,0.0450700499564881
"212","AT1G18410",4.29616845518088,1.76127579930308,0.773954704780803,2.27568330345883,0.0228649713888626,0.0450570225176899
"213","AT5G23330",184.613201509737,0.30938212897274,0.135950928314153,2.27568971252499,0.0228645875192438,0.0450570225176899
"214","AT3G27300",660.920511253716,-0.66041221147519,0.290172619070227,-2.2759287681632,0.0228502733324527,0.0450361162423369
"215","AT3G18160",193.47703539033,-0.416948078388619,0.183133114700784,-2.27674868671272,0.0228012373301618,0.0449434911548081
"216","AT1G67635",2.1613421051864,2.97737551053255,1.30759014487935,2.27699445594038,0.0227865566907573,0.0449185733638203
"217","AT1G80270",89.2917185786887,-0.918471462593749,0.403318918837637,-2.27728335988002,0.0227693099686437,0.0448885922050521
"218","AT3G16720",538.821696839191,0.709741118736802,0.311648619233102,2.27737610544631,0.0227637757344984,0.044881698349169
"219","AT2G22630",2.57943530992631,2.27791591972679,1.00021615663159,2.27742363950417,0.0227609397758718,0.0448801237309953
"220","AT2G15910",190.37717279193,0.307700754280687,0.135095134715729,2.27765977603975,0.0227468560389755,0.0448563684256192
"221","AT3G23640",846.383056864165,-0.665409022647097,0.292110303422319,-2.27793752856804,0.0227302999186468,0.0448277329371416
"222","AT2G25964",43.5364609523897,-0.82296053230333,0.361216988361703,-2.27829963379037,0.0227087314734878,0.0447892063416119
"223","AT4G35520",12.0030998486269,-1.12553814791713,0.493971406043002,-2.27854919160878,0.0226938771586952,0.0447639165409112
"224","AT2G41600",155.047307423899,-0.346900055878634,0.152227285909191,-2.2788296710852,0.0226771923865927,0.0447350112907899
"225","AT4G01880",204.011783824859,0.351434725362915,0.154203960502592,2.2790252871424,0.0226655621620588,0.0447160727984948
"226","AT1G20160",66.7251670785081,0.550632299678316,0.241561257349277,2.27947273383392,0.0226389789986199,0.0446676281558977
"227","AT1G19430",258.318900930352,-0.292775576771189,0.12838604781626,-2.2804314156488,0.0225821141538434,0.0445594224914919
"228","AT2G22330",594.860369722825,-0.843678201535483,0.369950769801208,-2.28051478846451,0.022577174712831,0.0445536667337593
"229","AT5G55190",1098.66046074039,-0.216309498321532,0.0948499478940564,-2.28054419769572,0.0225754325804399,0.0445536667337593
"230","AT3G58090",76.925376333699,-0.339196183453764,0.148723688537877,-2.28071389829319,0.0225653822057332,0.0445383751106618
