Row.names UMVsIM_log2FoldChange UMVsIM_padj UMVsH_log2FoldChange UMVsH_padj
AT1G18300 2.28396259642517 9.04450450896708e-11 2.91745705441248 2.35390364044064e-17
AT1G18390 2.17091657901728 6.75848563496443e-12 3.0238259198335 1.08050040323493e-22
AT1G18410 1.76127579930308 0.0450570225176899 2.40689684522876 0.00318781410442365
AT1G18480 1.03564342823287 4.17120422962302e-08 1.00568037425135 6.3119631694372e-08
AT1G18570 1.52403310109988 2.74205179170877e-05 1.22144468609852 0.000660029556333464
AT1G18740 1.0714399568719 0.0220485677462252 1.47056705131137 0.000940739775080052
AT1G18745 1.43765453074142 0.0310325050674965 2.05934905104818 0.000830507831206302
AT1G18860 5.41666123892074 3.78520335670622e-29 5.2697560524789 6.63266683102759e-28
AT1G18890 2.27247904852844 8.62830692321223e-23 2.8795080122278 1.42691588635953e-36
AT1G18910 1.25798939770703 7.72812995110381e-07 1.62431393564766 4.58578868553865e-11
AT1G18940 1.42536613193871 4.24729388386235e-07 1.7238452797721 2.69060519980474e-10
AT1G18970 5.59707902779754 7.78132373371438e-08 6.50504801279786 1.12866993230133e-10
AT1G19020 2.55505385810742 2.49715946610621e-06 2.17964528373351 4.47736075592411e-05
AT1G19180 1.26670740587982 0.0127326713393652 1.24262504714111 0.0117316638991756
AT1G19200 1.78191901327517 0.000290833435619504 3.10852502955393 2.99134606445985e-11
AT1G19210 1.56254240251062 0.00137324578637503 1.83692390741992 9.33915778449988e-05
AT1G19230 2.56636166101148 4.33481718907526e-06 2.73130853580152 5.58720955961853e-07
AT1G19250 8.14445041957487 2.85096027735548e-86 7.30991330528549 6.95874285216547e-70
AT1G19270 1.16482448399951 1.34825953822516e-06 1.68824584559978 4.07481380391381e-13
AT1G19490 1.11757572044986 0.0079940031840731 1.36658328600744 0.00070873856303653
AT1G19610 2.40384364357814 0.00137198269690776 3.65319230825307 3.50071444064118e-07
AT1G20120 1.13042406550428 0.030772043006304 1.09489876609599 0.032754494295312
AT1G20180 4.30026112557247 0.000138495624787074 3.32939288579948 0.00317268579216351
AT1G20310 2.16975044472499 0.000440880267704392 2.25730243603119 0.000170258494256827
AT1G20630 1.27947360934908 0.00927459536352526 1.64847002399916 0.000451112171756102
AT1G20780 1.13757574762608 4.56060272232817e-13 1.46655582450705 1.52150508806252e-21
AT1G20860 3.35664378463933 0.0149951078534673 4.2129234754809 0.00109152844577444
AT1G21000 1.85666245781887 3.05580558312807e-11 1.72634006229871 3.94773149609426e-10
AT1G21110 1.27779291783762 0.032860368506396 1.43493290813843 0.0125316701341957
AT1G21120 2.16846639754187 0.000630329919617184 2.84003450249533 3.22912554627512e-06
AT1G21210 1.81524153279571 0.00233611008391814 2.59853508269599 3.40578787991413e-06
AT1G21240 6.87484639988922 6.76108835473167e-166 6.9653901957708 1.74262644968027e-170
AT1G21250 3.1058021305503 3.62039449574861e-17 2.78117374555078 2.92880235661816e-14
AT1G21270 1.3324449192947 1.17532345266929e-15 1.30923241787774 1.82011175727689e-15
AT1G21310 5.3574832846859 8.78337239488251e-51 4.9232616988585 2.73050749086225e-43
AT1G21370 1.72349794323574 1.23879272556534e-22 1.8987434539795 1.24072169598092e-27
AT1G21390 3.09070749129379 2.78769706178706e-38 2.9679301124583 1.32219027599218e-35
AT1G21400 2.1270092684788 3.4988025239044e-07 2.04553274078397 6.00582328178898e-07
AT1G21410 1.1430773981113 0.000626067562762312 1.31563367990633 4.66394229708568e-05
AT1G21525 4.22022847728573 8.54527720018605e-13 3.95622522588886 1.19627546686189e-11
AT1G21550 3.11785051785643 9.13293343476444e-19 3.30844064229691 2.32454131747455e-21
AT1G21670 1.07521898908998 0.00641300048562924 2.71147801651823 1.74631975197146e-13
AT1G21750 1.36711050041104 0.000445538226271058 1.77098373905182 2.33709579715212e-06
AT1G21900 1.47917452158112 5.45264431358724e-19 1.08397209910448 7.8689180350492e-11
AT1G22070 1.03269595754694 0.00790142232834146 1.23186281498301 0.00096033095040811
AT1G22180 2.1128238565967 1.02786807777096e-22 2.48670049646472 1.34819994532571e-31
AT1G22280 1.60516003098897 1.47009288753937e-11 1.52221732267914 8.86691047109487e-11
AT1G22400 2.9945167440126 9.78795355157153e-09 2.38432409904134 4.02143942914106e-06
AT1G22420 4.67604183386872 5.08836648088149e-05 3.95246466868329 0.000705742856287316
AT1G22440 3.74504323174472 0.00013499872939593 4.1825189684124 1.03777917463011e-05
AT1G22510 1.14448320309984 6.80597414463431e-05 1.57345496288603 1.29336976015473e-08
AT1G22930 1.97861056163724 5.06103377540189e-12 2.78606705675811 2.39395974843518e-23
AT1G22990 3.38864132154806 3.10235468826473e-08 2.23733457067411 0.000290748889776747
AT1G23010 1.1368927730793 0.000254438363827711 1.30049355178484 1.59475363460844e-05
AT1G23040 3.52957304927091 2.34884354255207e-22 3.09147662457042 1.29293297929145e-17
AT1G23110 2.93822173664863 0.0152075275226872 4.7727843441289 1.61387645838012e-05
AT1G23140 2.27529331814267 1.32674203554505e-22 2.6613353088094 4.45574449275949e-31
AT1G23150 1.30129571249164 0.00178534377004635 1.15754114439321 0.00484461761834727
AT1G23440 1.37750470288379 1.03154270817431e-08 1.47816518908609 3.57818187123418e-10
AT1G23510 4.52850156023697 2.09103095558652e-05 4.99301563479894 1.29299989850994e-06
AT1G23550 2.13096291385402 7.80423572903449e-11 3.3731112022018 1.08604022986305e-26
AT1G23560 2.52402561395384 2.31909761366084e-05 3.35353430720898 4.21671322129683e-09
AT1G23640 5.31630489505989 0.000155602238377932 4.56620291939773 0.00109341619772337
AT1G23840 3.40475729197781 2.01269999091492e-18 3.13139569041565 5.31495892574996e-16
AT1G24140 3.37792597997223 2.79156269139957e-22 3.52148821407468 1.81712357908705e-24
AT1G24145 4.15812301268613 2.19646889056383e-65 3.69504490744164 5.57261409233565e-52
AT1G24147 2.53260473443878 1.43589472763999e-14 2.05104034641163 3.73887369260168e-10
AT1G24150 2.62758905672271 1.16604039340191e-34 2.43636377956365 3.86767211966726e-30
AT1G24600 1.69043866893054 0.000152387364065068 1.0276474213796 0.0259640187809414
AT1G25220 1.65422221417995 4.02246478873567e-12 1.55155464486754 4.64382251849818e-11
AT1G25370 2.00027673413194 1.29744679983377e-19 1.52378979069739 9.22793172306388e-12
AT1G25390 1.44282200047058 1.2407592486208e-18 2.21517919920454 1.40376145699448e-43
AT1G25400 1.29995966070546 0.0309832786535816 1.39145928401207 0.016441400655429
AT1G25460 3.40210482216645 1.00904238842662e-10 4.17065528761895 3.22960303955692e-16
AT1G25500 1.23367322781278 4.89558013728362e-08 1.3446564947415 1.25388084766385e-09
AT1G25520 1.74382208398912 1.96837587485433e-16 1.68308360606011 1.12806806294339e-15
AT1G26200 4.34146266092973 2.49328934154954e-32 3.44521961855047 1.89102878822816e-20
AT1G26240 6.69102764444471 3.17048418629892e-11 8.38225377804515 1.21670034682936e-17
AT1G26380 5.10581590630141 3.57892493554939e-39 4.91412167340901 1.20396075507269e-36
AT1G26390 6.22848933449376 2.61202167793388e-75 7.77130569552933 1.7333970674089e-117
AT1G26400 4.60910174677235 2.29381143995709e-05 7.1519631114038 1.94336447793557e-12
AT1G26410 6.91798812725177 2.48177513219875e-48 5.86267460519189 4.53714619022498e-35
AT1G26420 5.61311641454675 2.42842665704236e-80 6.23759579159203 9.86818200068734e-100
AT1G26690 1.64696258263502 8.62666400953147e-14 1.80656057466826 9.5274197230922e-17
AT1G26730 1.27216780795563 0.00315849564393513 1.86966178867475 5.15651844653231e-06
AT1G26930 2.042753659858 4.35362081350242e-10 1.81883019908149 1.99912388708239e-08
AT1G26970 4.38120420346558 0.000162464677470438 3.94723649823334 0.0006820936203095
AT1G27110 1.77366303894036 1.77067550982026e-06 2.38516850682447 1.729491600454e-11
AT1G27720 1.69751721460548 4.19310122319037e-07 2.86934195570202 3.40488629988595e-20
AT1G27730 1.25797540001487 0.00302497150021883 1.18427808229059 0.00416868897720326
AT1G27770 1.24853273047122 0.00214767894547609 1.64778114249991 2.37428760898297e-05
AT1G27980 2.30764168089559 5.08570411566736e-17 2.83303722277574 1.17856402887728e-25
AT1G28190 2.6766238778053 5.4445499625315e-12 2.9080679716722 2.55942619652995e-14
AT1G28380 1.02674332356581 0.000151528650969796 1.40652018284361 7.09751520189066e-08
AT1G28480 4.31602831448018 5.45145263883203e-13 4.80622852544407 3.1250237353406e-16
AT1G28650 3.65938504540934 0.000654527527400714 2.7051006519647 0.0127184743627823
AT1G28680 1.34465667973158 4.27432353150778e-10 1.0946368008904 4.67267015163786e-07
AT1G29060 1.4527758020894 2.55893800787277e-14 1.04857970493297 4.65137610522439e-08
AT1G29230 1.95605050859622 0.00259522522132268 3.70186072307358 4.85239439403227e-10
AT1G29240 2.2425483057439 2.87417787224376e-15 1.46326093098394 3.09998326698611e-07
AT1G29290 4.15895856898993 4.55146566971061e-19 3.25077115740218 4.03287278076681e-12
AT1G29300 1.77743061980274 3.2651459143839e-07 2.76207178774963 1.37224365741355e-16
AT1G29330 1.73914657522245 3.28951569832027e-10 1.67176250109058 9.27879270167064e-10
AT1G29640 4.58513599835338 1.497027708163e-13 4.63814176112855 3.6226610989876e-14
AT1G29650 4.16438186216826 0.00174793551701101 4.66558057397958 0.000258010758166758
AT1G29690 1.10402469138691 0.00367490156911434 1.51358838076722 3.06327708093893e-05
AT1G29715 4.87744747617756 3.35044602068799e-22 5.72800075432268 7.08610424641816e-31
AT1G29760 1.03764573832874 9.50457329190568e-06 1.10523193443368 1.36227158843014e-06
