Row.names UMVsIM_log2FoldChange UMVsIM_padj UMVsH_log2FoldChange UMVsH_padj
AT1G09600 -1.33709546112848 0.00501599549658684 -1.19010461367892 0.0111571132349653
AT1G09640 0.265948617961716 0.0142004848197875 0.604197924521823 2.27047602737061e-09
AT1G09660 -0.499972605903498 0.0240222817444997 -0.667337823204701 0.0016359161672811
AT1G09700 -0.49888875061396 0.0409151124825622 -0.760366966463093 0.00116152269648664
AT1G09750 -1.47215000491819 1.24652343276574e-13 -2.39603367577453 9.5710706176924e-35
AT1G09760 -0.329648912113895 0.0112740998963157 -0.754894664704796 9.84467102246714e-10
AT1G09795 -1.50482645130254 1.72271092581206e-09 -1.6916196277879 5.21531351972728e-12
AT1G09800 -1.47256856637374 9.79478411255676e-07 -1.00831726762937 0.000563589074986913
AT1G09840 -0.327518427829085 0.0184456397405394 -0.588764139211176 7.92804224726904e-06
AT1G09850 -0.776966876977011 4.26975011546225e-05 -0.654427575498147 0.000471519029871702
AT1G09900 -1.02117242433134 0.000631543109218818 -1.16627571575221 5.94511485676199e-05
AT1G09920 0.782936663725549 1.82830624037369e-06 0.804827165909229 5.46198355008079e-07
AT1G09960 -0.714746364071393 0.0161567341047705 -1.89254016740445 2.0815710734956e-09
AT1G09995 0.596372364593469 0.0317489576561717 0.738517808616856 0.00541937217568778
AT1G10030 -0.93021179691035 1.18306448049651e-09 -1.86750426622439 2.66765650073766e-29
AT1G10060 -2.08112685366474 3.40399758802451e-11 -2.01078241316824 9.72414187841954e-11
AT1G10090 -1.22112890693925 3.51425442752692e-08 -0.926516033618128 2.386296119747e-05
AT1G10180 -0.314634124485358 0.0362886032460975 -0.450432542209528 0.00176650520389711
AT1G10200 -1.13080288522396 0.000156261565379378 -1.19522081925174 3.99072830426235e-05
AT1G10360 -0.817573814123832 0.000547095903932734 -0.838154484171807 0.000274156073128904
AT1G10380 -1.16864450758814 0.000444108872377188 -1.73791258599217 2.03156980700135e-07
AT1G10430 0.269292173033338 0.0323885021993362 0.659626302188958 1.28562301445958e-08
AT1G10460 -1.53829122287852 0.0125572515215914 -1.97468359516558 0.00203456613565033
AT1G10510 -0.972735546916348 1.87673275391048e-05 -0.672593836737002 0.00290358657925051
AT1G10522 -1.76962854520485 0.000190916655595105 -2.31667992647131 5.0773121333769e-07
AT1G10560 -0.805184939468461 0.00949243544764166 -0.708297696572216 0.020027762244868
AT1G10590 0.804727281491229 5.55809378580425e-11 0.679196839490309 2.47558750436372e-08
AT1G10600 -0.494401904116512 0.00502420093455709 -0.576299364194876 0.000748573066984711
AT1G10630 0.371960225668018 0.0456040915421524 0.610265729782893 0.000466467491202662
AT1G10640 -1.26459465209748 0.0238068896694856 -1.68822932976762 0.00161015859995076
AT1G10657 -1.530936330175 8.72136348473852e-05 -1.60801813657385 2.46470640776002e-05
AT1G10670 -0.77494394366317 7.06696533365384e-13 -1.21630190958244 1.49883251332803e-30
AT1G10720 0.687953134373112 1.52657759531958e-05 0.453525494051915 0.00445058152820662
AT1G10730 0.863901331982028 5.98762783371378e-09 0.895757406823797 9.87336354833848e-10
AT1G10750 -1.24993262010384 0.0012052485082897 -0.897886932177709 0.0171222747848118
AT1G10760 -2.40284461771445 8.45421775630657e-08 -1.65931097492451 0.000200110575408052
AT1G10780 -1.18573809147834 0.00105432237484679 -0.856223933356859 0.0159449806733759
AT1G10820 -0.77130528599025 4.17120422962302e-08 -0.526619984091196 0.000163936406908973
AT1G10830 -1.03988365359612 8.17301149771028e-13 -1.18684137048708 1.87915569857156e-16
AT1G10910 -1.30049289355749 1.47477575210954e-15 -1.45395176464981 2.83107207875348e-19
AT1G10930 -1.64305460023288 2.37481223069271e-06 -1.34313228696594 8.96700194492631e-05
AT1G11070 -1.89119003573502 0.0013495880900854 -3.01298828781318 1.18841279825434e-06
AT1G11120 -0.885956061114484 0.0264493469691682 -2.34902875827837 8.19809906510817e-08
AT1G11130 -1.43595346029437 3.51241699278536e-05 -1.5359501676643 6.6120120712261e-06
AT1G11150 -0.919439739815658 0.00248114272488345 -1.30058272833307 1.37130695426594e-05
AT1G11160 -2.10552503940468 7.90286767181873e-06 -0.973352931005607 0.0250103656972994
AT1G11220 -1.04121421216642 0.0475742510462889 -1.83067327301472 0.000719680036640033
AT1G11280 -0.981260069750323 6.00350849720992e-07 -1.38788712558454 8.37153092505026e-13
AT1G11350 -0.951639802056397 0.000694094003515315 -0.654937536805035 0.018817760213659
AT1G11410 -0.948648280549485 0.027487362594764 -1.22292151325107 0.00291585382331906
AT1G11430 -0.8685255063165 0.000198151662190013 -1.1385445393699 4.42679350953342e-07
AT1G11440 -0.7851605693492 6.61921201705579e-06 -1.06227266854337 6.96454505501348e-10
AT1G11530 -1.09730102096142 0.00535354187541846 -2.35762052848798 3.2002441060537e-10
AT1G11545 -1.6353783436048 1.28399393233675e-08 -2.41970261934638 2.4166784451235e-17
AT1G11680 -0.314580229315405 0.00773962261637717 -0.267601601035492 0.020932832047032
AT1G11720 -1.12525916484699 0.000704405156318802 -1.02609366590669 0.00159101610561193
AT1G11740 -2.76812720940077 5.49221910920956e-05 -5.29233812452372 3.26088604447842e-10
AT1G11750 -0.958155176432841 1.12602958059026e-12 -1.46961962433416 1.15669248509767e-28
AT1G11820 -1.14670454208055 8.81438879956591e-09 -1.89221709351651 3.85699857188939e-22
AT1G11840 -0.844788576573883 0.000106106214976469 -1.60912263311707 1.11457569855812e-14
AT1G11850 -1.14166912284582 0.000664525809318863 -2.4442797028095 9.6044821552057e-14
AT1G11860 -1.58210832287154 3.88366954909952e-08 -2.91833075737406 7.85384882064611e-26
AT1G11870 -1.1743322717052 5.43728783993287e-13 -1.17041701515103 4.08463250115767e-13
AT1G11890 0.705299714035481 0.000108004436709295 0.403224477241256 0.0283519919753408
AT1G11910 0.735876731170618 0.000162373566435358 0.985650748890613 1.61193576144107e-07
AT1G12010 -3.2364720638028 4.29307729607071e-09 -5.58557631555891 5.1009218364396e-14
AT1G12060 -1.12845985993371 7.38649855720671e-07 -2.0576125314389 3.59143417115717e-17
AT1G12080 -1.53014701378259 1.87154150306859e-06 -2.60271521585646 1.40418210821126e-16
AT1G12090 -2.06362786184755 4.53817772909608e-13 -4.50968309606082 9.81683020975825e-60
AT1G12100 -1.11709519662314 0.0437807242344882 -2.36169460691097 0.000262670526905063
AT1G12220 0.511951512914626 0.0060660073418294 0.884518595219805 5.05261780664157e-07
AT1G12230 -0.78798844298465 2.13146362678727e-05 -0.735339428092098 5.21756249994404e-05
AT1G12244 -1.8645698070733 2.90426448648095e-15 -2.08501510989608 4.33666490889109e-18
AT1G12250 -0.991391349150345 1.73655639741652e-15 -1.30698297907238 4.14373677407657e-26
AT1G12300 -0.999515669438442 0.000141589737775706 -0.557727967047375 0.029916356208079
AT1G12330 -1.42125255825868 1.55220984007617e-10 -2.18257111174574 1.77178082749976e-22
AT1G12390 0.872912752193078 0.000245427781332681 0.657803775210558 0.00549440696329989
AT1G12400 0.913709108478119 3.77093258543102e-06 0.449785145598986 0.0282527539791844
AT1G12410 -0.431748856589698 3.05471095798894e-05 -0.954949345717555 7.18683876274156e-22
AT1G12430 -0.498610806278609 0.0163728067486846 -0.60915424000385 0.00231285889832523
AT1G12450 -0.992877802755748 0.0352531777409367 -1.79897197963697 5.42271491145212e-05
AT1G12460 -1.42889154960211 2.51488945158865e-08 -1.4129744465993 2.39315191614371e-08
AT1G12480 -1.55138839261075 6.68863358357612e-05 -1.92921405137727 2.68237494594558e-06
AT1G12500 -1.03301613202713 0.000319466832645428 -1.64857757379023 2.58085568083229e-09
AT1G12620 -0.7346465536203 0.00063311243731556 -0.817054727954592 0.0001254665350832
AT1G12650 0.548117505899567 2.90945435929417e-05 0.472354082396496 0.000279814171768179
AT1G12700 -1.0524128799575 1.7732627943382e-08 -1.08929151313918 6.99099675335154e-09
AT1G12710 -1.30005943193848 0.00520462436356334 -1.08415113758888 0.0175187502170637
AT1G12730 -1.75845266621984 8.02108112564493e-05 -1.67752553021502 0.000122274136795855
AT1G12770 -1.14065760863014 1.43536208350729e-10 -1.5040791816343 9.15039772478996e-18
AT1G12775 -0.783751363831363 0.0106317733095397 -1.31101897561751 2.80467603137067e-05
AT1G12800 -1.4840479875626 6.81679997928876e-08 -1.75367447083218 6.42137167547085e-11
AT1G12810 0.776193038992204 0.00113630573143722 0.569698159013997 0.0161695400369071
AT1G12845 -1.99195758026452 5.67874998155925e-06 -2.71319370294032 6.09672308904589e-10
AT1G12860 -1.38791210131281 6.12312755850209e-09 -2.1528439289247 4.76260798579839e-20
AT1G12900 -1.78030602562969 3.0619801185004e-08 -3.11839468680058 9.80693823690141e-24
AT1G13000 0.774960482867233 1.31679565975502e-05 0.706604939005521 5.30075121939502e-05
AT1G13020 0.667672024828683 2.09382895077744e-06 0.557430983382695 6.1041203154055e-05
AT1G13060 0.452330348122552 0.00256986148063737 0.467909666253082 0.00130866018134702
AT1G13090 0.380653509158856 0.00596118505223431 0.42430778297343 0.00150068337766753
AT1G13170 -1.23918283789379 7.23534600938927e-10 -0.954984968812578 1.6740848168651e-06
AT1G13250 -0.889728116341938 0.000954096779915747 -1.95586959701305 6.07764675219013e-14
AT1G13270 -1.41807944011093 0.000423552051761202 -1.64172264775587 2.50882779908191e-05
AT1G13280 -0.851889949685714 0.000121083542213838 -1.31278096339529 9.23396153771713e-10
AT1G13330 -1.01999072210958 0.036311359580319 -1.79240615954145 0.000281983674963599
